Sequence,Start,End
SRR1180462,562703,564478
SRR1180462,564478,566240
SRR1180462,566240,568055
SRR1180462,568055,569736
SRR1180462,569736,571677
SRR1180462,571677,573478
SRR1180462,573478,575267
SRR1180462,575267,577028
SRR1180462,577028,578859
SRR1180462,578859,580612
SRR1180462,580612,582462
SRR1180462,582462,584173
SRR1180462,584173,585930
SRR1180462,585930,587725
SRR1180462,587725,589520
SRR1180462,589520,591352
SRR1180462,591352,593112
SRR1180462,593112,594925
SRR1180462,594925,596755
SRR1180462,596755,598550
SRR1180462,598550,600356
SRR1180462,600356,602154
SRR1180462,602154,603971
SRR1180462,603971,605783
SRR1180462,605783,607410
SRR1180462,607410,609370
SRR1180462,609370,611174
SRR1180462,611174,612947
SRR1180462,612947,614741
SRR1180462,614741,616505
SRR1180462,616505,618316
SRR1180462,618316,620044
SRR1180462,620044,621815
SRR1180462,621815,622806
SRR1180462,622806,624662
SRR1180462,624662,626581
SRR1180462,626581,628375
SRR1180462,628375,630218
SRR1180462,630218,632028
SRR1180462,632028,633832
SRR1180462,633832,635621
SRR1180462,635621,637448
SRR1180462,637448,639217
SRR1180462,639217,641022
SRR1180462,641022,642743
SRR1180462,642743,644576
SRR1180462,644576,646344
SRR1180462,646344,648100
SRR1180462,648100,649823
SRR1180462,649823,651615
SRR1180462,651615,653407
SRR1180462,653407,655242
SRR1180462,655242,656997
SRR1180462,656997,658814
SRR1180462,658814,660582
SRR1180462,660582,662362
SRR1180462,662362,664167
SRR1180462,664167,666017
SRR1180462,666017,667791
SRR1180462,667791,669589
SRR1180462,669589,671364
SRR1180462,671364,671994
SRR1180462,675986,677970
SRR1180462,677970,679815
SRR1180462,679815,681611
SRR1180462,681611,683372
SRR1180462,683372,685188
SRR1180462,685188,687033
SRR1180462,687033,688868
SRR1180462,688868,690624
SRR1180462,690624,692380
SRR1180462,692380,694148
SRR1180462,694148,695918
SRR1180462,695918,697718
SRR1180462,697718,699476
SRR1180462,699476,701162
SRR1180462,701162,702937
SRR1180462,702937,704700
SRR1180462,704700,706524
SRR1180462,706524,708177
SRR1180462,708177,709959
SRR1180462,709959,711292
SRR1180462,711292,713070
SRR1180462,713070,714852
SRR1180462,714852,716691
SRR1180462,716691,718518
SRR1180462,718518,720258
SRR1180462,720258,722017
SRR1180462,722017,723759
SRR1180462,723759,725368
SRR1180462,725368,727200
SRR1180462,727200,728956
SRR1180462,728956,730710
SRR1180462,730710,732558
SRR1180462,732558,734339
SRR1180462,734339,736091
SRR1180462,736091,737896
SRR1180462,737896,739728
SRR1180462,739728,741549
SRR1180462,741549,743397
SRR1180462,743397,745160
SRR1180462,745160,746729
SRR1180462,746729,748392
SRR1180462,748392,750226
SRR1180462,750226,752029
SRR1180462,752029,753789
SRR1180462,753789,755582
SRR1180462,755582,757423
SRR1180462,757423,759150
SRR1180462,759150,760987
SRR1180462,760987,762742
SRR1180462,762742,764502
SRR1180462,764502,766259
SRR1180462,766259,768074
SRR1180462,768074,769865
SRR1180462,769865,771621
SRR1180462,771621,773381
SRR1180462,773381,775216
SRR1180462,775216,777052
SRR1180462,777052,778876
SRR1180462,778876,780668
SRR1180462,780668,782486
SRR1180462,782486,784283
SRR1180462,784283,786131
SRR1180462,786131,787978
SRR1180462,787978,789827
SRR1180462,789827,791615
SRR1180462,791615,793413
SRR1180462,793413,795259
SRR1180462,795259,797076
SRR1180462,797076,798886
SRR1180462,798886,800708
SRR1180462,800708,802342
SRR1180462,802342,804076
SRR1180462,804076,805926
SRR1180462,805926,807751
SRR1180462,807751,809519
SRR1180462,809519,811350
SRR1180462,811350,813190
SRR1180462,813190,814981
SRR1180462,814981,816727
SRR1180462,816727,818494
SRR1180462,818494,820267
SRR1180462,820267,822023
SRR1180462,822023,823745
SRR1180462,823745,825540
SRR1180462,825540,827383
SRR1180462,827383,829212
SRR1180462,829212,831051
SRR1180462,831051,832883
SRR1180462,832883,834687
SRR1180462,834687,835700
SRR1180462,840939,842884
SRR1180462,842884,844679
SRR1180462,844679,846184
SRR1180462,846184,848136
SRR1180462,848136,850131
SRR1180462,850131,852131
SRR1180462,852131,853905
SRR1180462,853905,855613
SRR1180462,855613,857402
SRR1180462,857402,859228
SRR1180462,859228,860982
SRR1180462,860982,862775
SRR1180462,862775,864572
SRR1180462,864572,866329
SRR1180462,866329,868077
SRR1180462,868077,869869
SRR1180462,869869,871565
SRR1180462,871565,873403
SRR1180462,873403,875222
SRR1180462,875222,876984
SRR1180462,876984,878771
SRR1180462,878771,880583
SRR1180462,880583,882338
SRR1180462,882338,884111
SRR1180462,884111,885876
SRR1180462,885876,887717
SRR1180462,887717,889491
SRR1180462,889491,890209
SRR1180462,892964,894956
SRR1180462,894956,896770
SRR1180462,896770,898521
SRR1180462,898521,900336
SRR1180462,900336,902101
SRR1180462,902101,903872
SRR1180462,903872,905690
SRR1180462,905690,907521
SRR1180462,907521,909277
SRR1180462,909277,911026
SRR1180462,911026,912735
SRR1180462,912735,914494
SRR1180462,914494,916306
SRR1180462,916306,918154
SRR1180462,918154,919989
SRR1180462,919989,921533
SRR1180462,921533,923497
SRR1180462,923497,924982
SRR1180462,930549,932472
SRR1180462,932472,934273
SRR1180462,934273,936106
SRR1180462,936106,937946
SRR1180462,937946,939752
SRR1180462,939752,941581
SRR1180462,941581,943423
SRR1180462,943423,945258
SRR1180462,945258,947032
SRR1180462,947032,948865
SRR1180462,948865,950700
SRR1180462,950700,952468
SRR1180462,952468,954236
SRR1180462,954236,956012
SRR1180462,956012,957784
SRR1180462,957784,959543
SRR1180462,959543,961301
SRR1180462,961301,963031
SRR1180462,963031,964970
SRR1180462,964970,966600
SRR1180462,966600,968449
SRR1180462,968449,970449
SRR1180462,970449,972366
SRR1180462,972366,974156
SRR1180462,974156,975916
SRR1180462,975916,976906
SRR1180462,976906,978600
SRR1180462,978600,980353
SRR1180462,980353,982148
SRR1180462,982148,983995
SRR1180462,983995,985773
SRR1180462,985773,987585
SRR1180462,987585,989425
SRR1180462,989425,991187
SRR1180462,991187,992951
SRR1180462,992951,994741
SRR1180462,994741,996546
SRR1180462,996546,998346
SRR1180462,998346,1000190
SRR1180462,1000190,1001964
SRR1180462,1001964,1003809
SRR1180462,1003809,1005582
SRR1180462,1005582,1007218
SRR1180462,1007218,1008975
SRR1180462,1008975,1010737
SRR1180462,1010737,1012571
SRR1180462,1012571,1014389
SRR1180462,1014389,1016145
SRR1180462,1016145,1018128
SRR1180462,1018128,1020067
SRR1180462,1020067,1021881
SRR1180462,1021881,1023683
SRR1180462,1023683,1025445
SRR1180462,1025445,1027251
SRR1180462,1027251,1029051
SRR1180462,1029051,1030806
SRR1180462,1030806,1032579
SRR1180462,1032579,1034358
SRR1180462,1034358,1036062
SRR1180462,1036062,1037893
SRR1180462,1037893,1039707
SRR1180462,1039707,1041478
SRR1180462,1041478,1043245
SRR1180462,1043245,1045066
SRR1180462,1045066,1046855
SRR1180462,1046855,1048697
SRR1180462,1048697,1050451
SRR1180462,1050451,1052261
SRR1180462,1052261,1054016
SRR1180462,1054016,1055519
SRR1180462,1055519,1057368
SRR1180462,1057368,1059183
SRR1180462,1059183,1061017
SRR1180462,1061017,1062821
SRR1180462,1062821,1064543
SRR1180462,1064543,1066369
SRR1180462,1066369,1068211
SRR1180462,1068211,1070001
SRR1180462,1070001,1071787
SRR1180462,1071787,1073629
SRR1180462,1073629,1075389
SRR1180462,1075389,1077173
SRR1180462,1077173,1078838
SRR1180462,1078838,1080660
SRR1180462,1080660,1082508
SRR1180462,1082508,1084242
SRR1180462,1084242,1085953
SRR1180462,1085953,1087702
SRR1180462,1087702,1089499
SRR1180462,1089499,1090362
SRR1180462,1093178,1095090
SRR1180462,1095090,1096858
SRR1180462,1096858,1098680
SRR1180462,1098680,1100499
SRR1180462,1100499,1102346
SRR1180462,1102346,1104163
SRR1180462,1104163,1105930
SRR1180462,1105930,1107721
SRR1180462,1107721,1109485
SRR1180462,1109485,1111279
SRR1180462,1111279,1113111
SRR1180462,1113111,1114872
SRR1180462,1114872,1116481
SRR1180462,1116481,1118307
SRR1180462,1118307,1120064
SRR1180462,1120064,1121687
SRR1180462,1121687,1123536
SRR1180462,1123536,1125337
SRR1180462,1125337,1127013
SRR1180462,1127013,1128861
SRR1180462,1128861,1130186
SRR1180462,1130186,1132024
SRR1180462,1132024,1133833
SRR1180462,1133833,1135591
SRR1180462,1135591,1137379
SRR1180462,1137379,1139073
SRR1180462,1139073,1140713
SRR1180462,1140713,1142478
SRR1180462,1142478,1144060
SRR1180462,1144060,1145867
SRR1180462,1145867,1147621
SRR1180462,1147621,1149442
SRR1180462,1149442,1151270
SRR1180462,1151270,1153087
SRR1180462,1153087,1154730
SRR1180462,1154730,1156491
SRR1180462,1156491,1158230
SRR1180462,1158230,1159784
SRR1180462,1159784,1161322
SRR1180462,1161322,1162560
SRR1180462,1162560,1164513
SRR1180462,1164513,1166327
SRR1180462,1166327,1168078
SRR1180462,1168078,1169833
SRR1180462,1169833,1171646
SRR1180462,1171646,1173390
SRR1180462,1173390,1175208
SRR1180462,1175208,1177023
SRR1180462,1177023,1178793
SRR1180462,1178793,1180575
SRR1180462,1180575,1182174
SRR1180462,1182174,1184014
SRR1180462,1184014,1185782
SRR1180462,1185782,1187490
SRR1180462,1187490,1188430
SRR1180462,1188430,1190455
SRR1180462,1190455,1192399
SRR1180462,1192399,1194166
SRR1180462,1194166,1195997
SRR1180462,1195997,1197831
SRR1180462,1197831,1199575
SRR1180462,1199575,1201330
SRR1180462,1201330,1203111
SRR1180462,1203111,1204849
SRR1180462,1204849,1206525
SRR1180462,1206525,1208317
SRR1180462,1208317,1210166
SRR1180462,1210166,1211588
SRR1180462,1213947,1214440
SRR1180462,1214440,1216417
SRR1180462,1219098,1221036
SRR1180462,1221036,1222807
SRR1180462,1222807,1224624
SRR1180462,1224624,1226470
SRR1180462,1226470,1228208
SRR1180462,1228208,1229881
SRR1180462,1229881,1231709
SRR1180462,1231709,1233530
SRR1180462,1233530,1235346
SRR1180462,1235346,1237169
SRR1180462,1237169,1239000
SRR1180462,1239000,1240770
SRR1180462,1240770,1242533
SRR1180462,1242533,1244289
SRR1180462,1244289,1245988
SRR1180462,1245988,1247767
SRR1180462,1247767,1249505
SRR1180462,1249505,1251353
SRR1180462,1251353,1253191
SRR1180462,1253191,1255037
SRR1180462,1255037,1256833
SRR1180462,1256833,1258594
SRR1180462,1258594,1260191
SRR1180462,1260191,1262187
SRR1180462,1262187,1264211
SRR1180462,1264211,1266165
SRR1180462,1266165,1268129
SRR1180462,1268129,1269979
SRR1180462,1269979,1271690
SRR1180462,1271690,1273458
SRR1180462,1273458,1275228
SRR1180462,1275228,1276178
SRR1180462,1276178,1277779
SRR1180462,1277779,1279709
SRR1180462,1279709,1281501
SRR1180462,1281501,1283188
SRR1180462,1283188,1284914
SRR1180462,1284914,1286731
SRR1180462,1286731,1288569
SRR1180462,1288569,1290280
SRR1180462,1290280,1292107
SRR1180462,1292107,1293843
SRR1180462,1293843,1295301
SRR1180462,1295301,1297139
SRR1180462,1297139,1298797
SRR1180462,1298797,1300485
SRR1180462,1300485,1300953
SRR1180462,1300953,1302925
SRR1180462,1302925,1304773
SRR1180462,1304773,1306367
SRR1180462,1306367,1308178
SRR1180462,1308178,1309965
SRR1180462,1309965,1311714
SRR1180462,1311714,1313525
SRR1180462,1313525,1315348
SRR1180462,1315348,1317094
SRR1180462,1317094,1318887
SRR1180462,1318887,1320708
SRR1180462,1320708,1322461
SRR1180462,1322461,1324162
SRR1180462,1324162,1325955
SRR1180462,1325955,1327741
SRR1180462,1327741,1329493
SRR1180462,1329493,1331059
SRR1180462,1331059,1332816
SRR1180462,1332816,1334620
SRR1180462,1334620,1336212
SRR1180462,1336212,1337720
SRR1180462,1337720,1339381
SRR1180462,1339381,1341024
SRR1180462,1341024,1342805
SRR1180462,1342805,1344646
SRR1180462,1344646,1346238
SRR1180462,1346238,1347941
SRR1180462,1347941,1349694
SRR1180462,1349694,1351413
SRR1180462,1351413,1353117
SRR1180462,1353117,1354898
SRR1180462,1354898,1356701
SRR1180462,1356701,1358515
SRR1180462,1358515,1360327
SRR1180462,1360327,1362166
SRR1180462,1362166,1363901
SRR1180462,1363901,1365422
SRR1180462,1365422,1367178
SRR1180462,1367178,1368973
SRR1180462,1368973,1370820
SRR1180462,1370820,1372583
SRR1180462,1372583,1374378
SRR1180462,1374378,1376200
SRR1180462,1376200,1377989
SRR1180462,1377989,1379750
SRR1180462,1379750,1381526
SRR1180462,1381526,1383362
SRR1180462,1383362,1385016
SRR1180462,1385016,1386890
SRR1180462,1386890,1388884
SRR1180462,1388884,1390735
SRR1180462,1390735,1392499
SRR1180462,1392499,1394343
SRR1180462,1394343,1396092
SRR1180462,1396092,1397841
SRR1180462,1397841,1399678
SRR1180462,1399678,1401424
SRR1180462,1401424,1403267
SRR1180462,1403267,1405047
SRR1180462,1405047,1406704
SRR1180462,1406704,1408528
SRR1180462,1408528,1410328
SRR1180462,1410328,1412147
SRR1180462,1412147,1413869
SRR1180462,1413869,1415654
SRR1180462,1415654,1417424
SRR1180462,1417424,1419206
SRR1180462,1419206,1420990
SRR1180462,1420990,1422713
SRR1180462,1422713,1424514
SRR1180462,1424514,1426292
SRR1180462,1426292,1427991
SRR1180462,1427991,1429793
SRR1180462,1429793,1431488
SRR1180462,1431488,1433334
SRR1180462,1433334,1435177
SRR1180462,1435177,1436973
SRR1180462,1436973,1438654
SRR1180462,1438654,1440420
SRR1180462,1440420,1442208
SRR1180462,1442208,1444028
SRR1180462,1444028,1445828
SRR1180462,1445828,1447430
SRR1180462,1447430,1449124
SRR1180462,1449124,1450865
SRR1180462,1450865,1452695
SRR1180462,1452695,1454453
SRR1180462,1454453,1456116
SRR1180462,1456116,1457921
SRR1180462,1457921,1459721
SRR1180462,1459721,1461524
SRR1180462,1461524,1463346
SRR1180462,1463346,1465080
SRR1180462,1465080,1466927
SRR1180462,1466927,1468830
SRR1180462,1468830,1470446
SRR1180462,1470446,1472200
SRR1180462,1472200,1474026
SRR1180462,1474026,1475804
SRR1180462,1475804,1477565
SRR1180462,1477565,1479401
SRR1180462,1479401,1481129
SRR1180462,1481129,1482915
SRR1180462,1482915,1484582
SRR1180462,1484582,1486370
SRR1180462,1486370,1488135
SRR1180462,1488135,1490013
SRR1180462,1490013,1491911
SRR1180462,1491911,1493640
SRR1180462,1493640,1495421
SRR1180462,1495421,1497240
SRR1180462,1497240,1499025
SRR1180462,1499025,1500805
SRR1180462,1500805,1502633
SRR1180462,1502633,1504387
SRR1180462,1504387,1505985
SRR1180462,1505985,1507759
SRR1180462,1507759,1509363
SRR1180462,1509363,1511067
SRR1180462,1511067,1512824
SRR1180462,1512824,1514588
SRR1180462,1514588,1516375
SRR1180462,1516375,1518057
SRR1180462,1518057,1519828
SRR1180462,1519828,1521666
SRR1180462,1521666,1523434
SRR1180462,1523434,1525239
SRR1180462,1525239,1527044
SRR1180462,1527044,1528738
SRR1180462,1528738,1530390
SRR1180462,1530390,1532044
SRR1180462,1532044,1533894
SRR1180462,1533894,1535735
SRR1180462,1535735,1537549
SRR1180462,1537549,1539342
SRR1180462,1539342,1541057
SRR1180462,1541057,1542198
SRR1180462,1542198,1544390
SRR1180462,1544390,1546380
SRR1180462,1546380,1548006
SRR1180462,1548006,1549593
SRR1180462,1549593,1551363
SRR1180462,1551363,1553179
SRR1180462,1553179,1554953
SRR1180462,1554953,1556688
SRR1180462,1556688,1558243
SRR1180462,1558243,1559694
SRR1180462,1563453,1565197
SRR1180462,1565197,1567120
SRR1180462,1567120,1568899
SRR1180462,1568899,1570518
SRR1180462,1570518,1572117
SRR1180462,1572117,1574117
SRR1180462,1574117,1575972
SRR1180462,1575972,1577286
SRR1180462,1577286,1578958
SRR1180462,1578958,1580132
SRR1180462,1580132,1581821
SRR1180462,1581821,1583590
SRR1180462,1583590,1585339
SRR1180462,1585339,1587123
SRR1180462,1587123,1588628
SRR1180462,1588628,1590416
SRR1180462,1590416,1592210
SRR1180462,1592210,1593808
SRR1180462,1593808,1595506
SRR1180462,1595506,1597271
SRR1180462,1597271,1598924
SRR1180462,1598924,1600684
SRR1180462,1600684,1602486
SRR1180462,1602486,1604406
SRR1180462,1604406,1606406
SRR1180462,1606406,1608391
SRR1180462,1608391,1608831
SRR1180462,1608831,1610825
SRR1180462,1610825,1612370
SRR1180462,1612370,1614207
SRR1180462,1614207,1616171
SRR1180462,1616171,1618096
SRR1180462,1618096,1620068
SRR1180462,1620068,1622007
SRR1180462,1622007,1623718
SRR1180462,1623718,1625496
SRR1180462,1625496,1627222
SRR1180462,1627222,1628995
SRR1180462,1628995,1630637
SRR1180462,1638289,1640213
SRR1180462,1640213,1641825
SRR1180462,1641825,1643626
SRR1180462,1643626,1645171
SRR1180462,1645171,1646293
SRR1180462,1646293,1648043
SRR1180462,1648043,1649609
SRR1180462,1649609,1651393
SRR1180462,1651393,1653212
SRR1180462,1653212,1654930
SRR1180462,1654930,1656766
SRR1180462,1656766,1657662
SRR1180462,1657662,1659481
SRR1180462,1659481,1661278
SRR1180462,1661278,1663057
SRR1180462,1663057,1664707
SRR1180462,1664707,1666450
SRR1180462,1666450,1668243
SRR1180462,1668243,1669962
SRR1180462,1669962,1671709
SRR1180462,1671709,1673373
SRR1180462,1673373,1675207
SRR1180462,1675207,1676999
SRR1180462,1676999,1678849
SRR1180462,1678849,1680594
SRR1180462,1680594,1682291
SRR1180462,1682291,1684002
SRR1180462,1684002,1685688
SRR1180462,1685688,1687484
SRR1180462,1687484,1689155
SRR1180462,1689155,1690893
SRR1180462,1690893,1692740
SRR1180462,1692740,1694525
SRR1180462,1694525,1696350
SRR1180462,1696350,1698204
SRR1180462,1698204,1700036
SRR1180462,1700036,1701849
SRR1180462,1701849,1703493
SRR1180462,1703493,1705323
SRR1180462,1705323,1707149
SRR1180462,1707149,1708924
SRR1180462,1708924,1710743
SRR1180462,1710743,1712551
SRR1180462,1712551,1714390
SRR1180462,1714390,1716181
SRR1180462,1716181,1717947
SRR1180462,1717947,1719691
SRR1180462,1719691,1721419
SRR1180462,1721419,1723222
SRR1180462,1723222,1725030
SRR1180462,1725030,1726721
SRR1180462,1726721,1728400
SRR1180462,1728400,1730198
SRR1180462,1730198,1732038
SRR1180462,1732038,1733860
SRR1180462,1733860,1735701
SRR1180462,1735701,1736943
SRR1180462,1736943,1738706
SRR1180462,1738706,1740383
SRR1180462,1740383,1741916
SRR1180462,1741916,1743685
SRR1180462,1743685,1745456
SRR1180462,1745456,1747232
SRR1180462,1747232,1749033
SRR1180462,1749033,1750701
SRR1180462,1753434,1755429
SRR1180462,1755429,1757138
SRR1180462,1757138,1758874
SRR1180462,1758874,1760580
SRR1180462,1760580,1762366
SRR1180462,1762366,1764002
SRR1180462,1764002,1765779
SRR1180462,1765779,1767579
SRR1180462,1767579,1769326
SRR1180462,1769326,1771076
SRR1180462,1771076,1772905
SRR1180462,1772905,1774676
SRR1180462,1774676,1776271
SRR1180462,1776271,1778008
SRR1180462,1778008,1779369
SRR1180462,1779369,1781101
SRR1180462,1781101,1782628
SRR1180462,1782628,1784598
SRR1180462,1784598,1786555
SRR1180462,1786555,1788507
SRR1180462,1788507,1790158
SRR1180462,1790158,1791942
SRR1180462,1791942,1793767
SRR1180462,1793767,1795292
SRR1180462,1795292,1796977
SRR1180462,1796977,1798540
SRR1180462,1798540,1800091
SRR1180462,1800091,1801863
SRR1180462,1801863,1803654
SRR1180462,1803654,1805363
SRR1180462,1805363,1807167
SRR1180462,1807167,1808846
SRR1180462,1808846,1810621
SRR1180462,1810621,1812380
SRR1180462,1812380,1814199
SRR1180462,1814199,1815912
SRR1180462,1815912,1817589
SRR1180462,1817589,1819286
SRR1180462,1819286,1820880
SRR1180462,1820880,1822689
SRR1180462,1822689,1824535
SRR1180462,1824535,1826307
SRR1180462,1826307,1828101
SRR1180462,1828101,1829899
SRR1180462,1829899,1831598
SRR1180462,1831598,1833342
SRR1180462,1833342,1834970
SRR1180462,1834970,1836793
SRR1180462,1836793,1838548
SRR1180462,1838548,1840314
SRR1180462,1840314,1842028
SRR1180462,1842028,1843825
SRR1180462,1843825,1845651
SRR1180462,1845651,1847358
SRR1180462,1847358,1849061
SRR1180462,1849061,1850902
SRR1180462,1850902,1852672
SRR1180462,1852672,1854490
SRR1180462,1854490,1855793
SRR1180462,1855793,1857556
SRR1180462,1857556,1859404
SRR1180462,1859404,1861210
SRR1180462,1861210,1862211
SRR1180462,1865513,1867276
SRR1180462,1867276,1869087
SRR1180462,1869087,1870984
SRR1180462,1870984,1871898
SRR1180462,1871898,1873485
SRR1180462,1873485,1875199
SRR1180462,1875199,1876720
SRR1180462,1876720,1878429
SRR1180462,1878429,1879994
SRR1180462,1879994,1881755
SRR1180462,1881755,1883593
SRR1180462,1883593,1885419
SRR1180462,1885419,1887173
SRR1180462,1887173,1888834
SRR1180462,1888834,1890631
SRR1180462,1890631,1892417
SRR1180462,1892417,1894010
SRR1180462,1894010,1895754
SRR1180462,1895754,1897255
SRR1180462,1897255,1899057
SRR1180462,1899057,1900842
SRR1180462,1900842,1902618
SRR1180462,1902618,1904433
SRR1180462,1904433,1906269
SRR1180462,1906269,1908086
SRR1180462,1908086,1909688
SRR1180462,1909688,1911513
SRR1180462,1911513,1913267
SRR1180462,1913267,1915115
SRR1180462,1915115,1916868
SRR1180462,1916868,1918655
SRR1180462,1918655,1920305
SRR1180462,1920305,1922064
SRR1180462,1922064,1923889
SRR1180462,1923889,1925674
SRR1180462,1925674,1927202
SRR1180462,1927202,1929051
SRR1180462,1929051,1930942
SRR1180462,1930942,1932715
SRR1180462,1932715,1933937
SRR1180462,1933937,1935836
SRR1180462,1935836,1937679
SRR1180462,1937679,1938950
SRR1180462,1938950,1940755
SRR1180462,1940755,1942275
SRR1180462,1942275,1943721
SRR1180462,1943721,1945531
SRR1180462,1945531,1947362
SRR1180462,1947362,1949109
SRR1180462,1949109,1950931
SRR1180462,1950931,1952680
SRR1180462,1952680,1954391
SRR1180462,1954391,1955870
SRR1180462,1955870,1957599
SRR1180462,1957599,1959332
SRR1180462,1959332,1961082
SRR1180462,1961082,1962834
SRR1180462,1962834,1963133
SRR1180462,1963133,1965133
SRR1180462,1965133,1966891
SRR1180462,1966891,1968606
SRR1180462,1968606,1970391
SRR1180462,1970391,1972148
SRR1180462,1972148,1974120
SRR1180462,1974120,1976095
SRR1180462,1976095,1977747
SRR1180462,1977747,1979626
SRR1180462,1979626,1981593
SRR1180462,1984876,1986873
SRR1180462,1986873,1987631
SRR1180462,1987631,1989532
SRR1180462,1992737,1994668
SRR1180462,1994668,1996574
SRR1180462,1996574,1998359
SRR1180462,1998359,2000273
SRR1180462,2000273,2000611
SRR1180462,2000611,2002597
SRR1180462,2002597,2004520
SRR1180462,2004520,2006265
SRR1180462,2006265,2008053
SRR1180462,2008053,2009687
SRR1180462,2009687,2011325
SRR1180462,2011325,2013008
SRR1180462,2013008,2014788
SRR1180462,2014788,2016623
SRR1180462,2016623,2018300
SRR1180462,2018300,2020051
SRR1180462,2020051,2021828
SRR1180462,2021828,2023638
SRR1180462,2023638,2025338
SRR1180462,2025338,2026515
SRR1180462,2026515,2028434
SRR1180462,2028434,2030376
SRR1180462,2030376,2031915
SRR1180462,2031915,2033697
SRR1180462,2033697,2035248
SRR1180462,2035248,2036898
SRR1180462,2036898,2038588
SRR1180462,2038588,2039464
SRR1180462,2044883,2044957
SRR1180462,2044957,2046922
SRR1180462,2046922,2047918
SRR1180462,2047918,2049894
SRR1180462,2049894,2051196
SRR1180462,2051196,2053194
SRR1180462,2053194,2054989
SRR1180462,2054989,2056650
SRR1180462,2056650,2058467
SRR1180462,2058467,2060020
SRR1180462,2060020,2061192
SRR1180462,2061192,2063011
SRR1180462,2063011,2064839
SRR1180462,2064839,2066667
SRR1180462,2066667,2068496
SRR1180462,2068496,2070330
SRR1180462,2070330,2071839
SRR1180462,2071839,2073420
SRR1180462,2073420,2075047
SRR1180462,2075047,2076885
SRR1180462,2076885,2078409
SRR1180462,2078409,2080235
SRR1180462,2080235,2081985
SRR1180462,2081985,2083665
SRR1180462,2083665,2085300
SRR1180462,2085300,2086781
SRR1180462,2086781,2087990
SRR1180462,2087990,2089967
SRR1180462,2089967,2091652
SRR1180462,2091652,2092637
SRR1180462,2092637,2094235
SRR1180462,2094235,2095950
SRR1180462,2095950,2097603
SRR1180462,2097603,2099389
SRR1180462,2099389,2101204
SRR1180462,2101204,2102915
SRR1180462,2102915,2104522
SRR1180462,2104522,2106245
SRR1180462,2106245,2107871
SRR1180462,2107871,2109627
SRR1180462,2109627,2111295
SRR1180462,2111295,2113105
SRR1180462,2113105,2114753
SRR1180462,2114753,2116519
SRR1180462,2116519,2118272
SRR1180462,2118272,2120069
SRR1180462,2120069,2121405
SRR1180462,2121405,2123148
SRR1180462,2123148,2124887
SRR1180462,2124887,2126696
SRR1180462,2126696,2128486
SRR1180462,2128486,2130306
SRR1180462,2130306,2132114
SRR1180462,2132114,2133679
SRR1180462,2133679,2135370
SRR1180462,2135370,2137184
SRR1180462,2137184,2138932
SRR1180462,2138932,2140649
SRR1180462,2140649,2142376
SRR1180462,2142376,2144218
SRR1180462,2144218,2146020
SRR1180462,2146020,2147869
SRR1180462,2147869,2149603
SRR1180462,2149603,2151287
SRR1180462,2151287,2153061
SRR1180462,2153061,2154767
SRR1180462,2154767,2156549
SRR1180462,2156549,2158230
SRR1180462,2158230,2159937
SRR1180462,2159937,2161518
SRR1180462,2161518,2162919
SRR1180462,2170743,2172685
SRR1180462,2172685,2174231
SRR1180462,2174231,2176011
SRR1180462,2176011,2177568
SRR1180462,2177568,2179273
SRR1180462,2179273,2181033
SRR1180462,2181033,2182598
SRR1180462,2182598,2184257
SRR1180462,2184257,2185979
SRR1180462,2185979,2187765
SRR1180462,2187765,2189289
SRR1180462,2189289,2191117
SRR1180462,2191117,2192906
SRR1180462,2192906,2194547
SRR1180462,2194547,2196017
SRR1180462,2196017,2197685
SRR1180462,2197685,2199501
SRR1180462,2199501,2201271
SRR1180462,2201271,2203086
SRR1180462,2203086,2204914
SRR1180462,2204914,2206096
SRR1180462,2206096,2207654
SRR1180462,2207654,2209233
SRR1180462,2209233,2210892
SRR1180462,2210892,2212593
SRR1180462,2212593,2214223
SRR1180462,2214223,2216037
SRR1180462,2216037,2217855
SRR1180462,2217855,2219633
SRR1180462,2219633,2221417
SRR1180462,2221417,2223201
SRR1180462,2223201,2224877
SRR1180462,2224877,2226263
SRR1180462,2226263,2228263
SRR1180462,2228263,2230080
SRR1180462,2230080,2231700
SRR1180462,2231700,2233388
SRR1180462,2233388,2235095
SRR1180462,2235095,2236900
SRR1180462,2236900,2238629
SRR1180462,2238629,2240239
SRR1180462,2240239,2242077
SRR1180462,2242077,2243833
SRR1180462,2243833,2245456
SRR1180462,2245456,2247254
SRR1180462,2247254,2249049
SRR1180462,2249049,2250519
SRR1180462,2250519,2252257
SRR1180462,2252257,2254102
SRR1180462,2254102,2255900
SRR1180462,2255900,2257653
SRR1180462,2257653,2259446
SRR1180462,2259446,2260966
SRR1180462,2260966,2262365
SRR1180462,2262365,2264274
SRR1180462,2264274,2265903
SRR1180462,2265903,2267713
SRR1180462,2267713,2269277
SRR1180462,2269277,2271091
SRR1180462,2271091,2272911
SRR1180462,2272911,2274696
SRR1180462,2274696,2276456
SRR1180462,2276456,2278234
SRR1180462,2278234,2280234
SRR1180462,2280234,2282234
SRR1180462,2282234,2283964
SRR1180462,2283964,2285754
SRR1180462,2285754,2287520
SRR1180462,2287520,2289068
SRR1180462,2289068,2290868
SRR1180462,2290868,2292316
SRR1180462,2292316,2294133
SRR1180462,2294133,2295859
SRR1180462,2295859,2297609
SRR1180462,2297609,2299279
