Sequence,Start,End,Primer Type
GPSC6,1266834,1268588,rev
GPSC6,1268588,1270398,rev
GPSC6,1270398,1272207,rev
GPSC6,1272207,1273989,rev
GPSC6,1273989,1275893,rev
GPSC6,1275893,1277706,rev
GPSC6,1277706,1279456,rev
GPSC6,1279456,1281249,rev
GPSC6,1281249,1283095,rev
GPSC6,1283095,1284882,rev
GPSC6,1284882,1286715,rev
GPSC6,1286715,1288540,rev
GPSC6,1288540,1290340,rev
GPSC6,1290340,1292142,rev
GPSC6,1292142,1293985,rev
GPSC6,1293985,1295817,rev
GPSC6,1299113,1301005,rev
GPSC6,1301005,1302779,rev
GPSC6,1302779,1304536,rev
GPSC6,1304536,1306536,rev
GPSC6,1306536,1308415,rev
GPSC6,1308415,1310029,rev
GPSC6,1310029,1311761,rev
GPSC6,1311761,1313319,rev
GPSC6,1313319,1314995,rev
GPSC6,1314995,1316770,rev
GPSC6,1316770,1318399,rev
GPSC6,1318399,1320178,rev
GPSC6,1320178,1322000,rev
GPSC6,1322000,1323781,rev
GPSC6,1323781,1325565,rev
GPSC6,1325565,1327335,rev
GPSC6,1327335,1329157,rev
GPSC6,1329157,1330972,rev
GPSC6,1330972,1332761,rev
GPSC6,1332761,1334534,rev
GPSC6,1334534,1336264,rev
GPSC6,1336264,1338029,rev
GPSC6,1338029,1339754,rev
GPSC6,1339754,1341509,rev
GPSC6,1344884,1346569,rev
GPSC6,1346569,1348533,rev
GPSC6,1348533,1350249,rev
GPSC6,1350249,1351936,rev
GPSC6,1355262,1356923,rev
GPSC6,1356923,1358527,rev
GPSC6,1358527,1360345,rev
GPSC6,1360345,1362099,rev
GPSC6,1362099,1363876,rev
GPSC6,1363876,1365712,rev
GPSC6,1365712,1367467,rev
GPSC6,1367467,1369302,rev
GPSC6,1369302,1371135,rev
GPSC6,1371135,1372983,rev
GPSC6,1372983,1374750,rev
GPSC6,1378076,1378731,rev
GPSC6,1378731,1380505,rev
GPSC6,1380505,1382269,rev
GPSC6,1382269,1384074,rev
GPSC6,1384074,1385913,rev
GPSC6,1385913,1387675,rev
GPSC6,1387675,1389512,rev
GPSC6,1389512,1391346,rev
GPSC6,1391346,1392839,rev
GPSC6,1392839,1394613,rev
GPSC6,1394613,1396434,rev
GPSC6,1396434,1398164,rev
GPSC6,1398164,1399927,rev
GPSC6,1399927,1401738,rev
GPSC6,1401738,1403543,rev
GPSC6,1403543,1405343,rev
GPSC6,1405343,1407137,rev
GPSC6,1407137,1408798,rev
GPSC6,1408798,1410615,rev
GPSC6,1414247,1416087,rev
GPSC6,1416087,1417842,rev
GPSC6,1417842,1419604,rev
GPSC6,1419604,1421432,rev
GPSC6,1421432,1423181,rev
GPSC6,1423181,1424959,rev
GPSC6,1424959,1426755,rev
GPSC6,1426755,1428414,rev
GPSC6,1428414,1430308,rev
GPSC6,1430308,1432113,rev
GPSC6,1467961,1469757,rev
GPSC6,1473470,1475266,rev
GPSC6,1475266,1477085,rev
GPSC6,1477085,1478923,rev
GPSC6,1478923,1480713,rev
GPSC6,1480713,1482542,rev
GPSC6,1482542,1484306,rev
GPSC6,1484306,1486147,rev
GPSC6,1486147,1487920,rev
GPSC6,1491499,1491518,rev
GPSC6,1494787,1495073,rev
GPSC6,1495073,1496825,rev
GPSC6,1496825,1498673,rev
GPSC6,1498673,1500482,rev
GPSC6,1502769,1504576,rev
GPSC6,1504576,1506311,rev
GPSC6,1506311,1508092,rev
GPSC6,1508092,1509854,rev
GPSC6,1509854,1511694,rev
GPSC6,1511694,1513489,rev
GPSC6,1513489,1515259,rev
GPSC6,1515259,1517020,rev
GPSC6,1517020,1517596,rev
GPSC6,1517596,1519361,rev
GPSC6,1522914,1524765,rev
GPSC6,1524765,1526591,rev
GPSC6,1526591,1528333,rev
GPSC6,1528333,1530166,rev
GPSC6,1530166,1531925,rev
GPSC6,1531925,1533662,rev
GPSC6,1533662,1535141,rev
GPSC6,1535141,1535835,rev
GPSC6,1540098,1541887,rev
GPSC6,1541887,1543661,rev
GPSC6,1543661,1545431,rev
GPSC6,1549366,1551158,rev
GPSC6,1551158,1552957,rev
GPSC6,1556570,1558356,rev
GPSC6,1558356,1560117,rev
GPSC6,1560117,1561728,rev
GPSC6,1561728,1563456,rev
GPSC6,1563456,1565287,rev
GPSC6,1565287,1567078,rev
GPSC6,1567078,1568779,rev
GPSC6,1568779,1570615,rev
GPSC6,1570615,1572460,rev
GPSC6,1575675,1577469,rev
GPSC6,1577469,1579140,rev
GPSC6,1579140,1580911,rev
GPSC6,1580911,1582686,rev
GPSC6,1582686,1584489,rev
GPSC6,1584489,1586266,rev
GPSC6,1586266,1588045,rev
GPSC6,1588045,1589840,rev
GPSC6,1589840,1591678,rev
GPSC6,1595272,1597090,rev
GPSC6,1597090,1598851,rev
GPSC6,1598851,1600606,rev
GPSC6,1600606,1602122,rev
GPSC6,1605706,1607539,rev
GPSC6,1607539,1609382,rev
GPSC6,1612980,1614799,rev
GPSC6,1614799,1616564,rev
GPSC6,1616564,1618337,rev
GPSC6,1618337,1620069,rev
GPSC6,1620069,1621830,rev
GPSC6,1621830,1623814,rev
GPSC6,1627544,1629410,rev
GPSC6,1629410,1631260,rev
GPSC6,1631260,1633078,rev
GPSC6,1663529,1663552,rev
GPSC6,1666004,1667546,rev
GPSC6,1667546,1669359,rev
GPSC6,1669359,1671183,rev
GPSC6,1671183,1672850,rev
GPSC6,1672850,1674789,rev
GPSC6,1674789,1676423,rev
GPSC6,1676423,1677731,rev
GPSC6,1677731,1679371,rev
GPSC6,1679371,1681260,rev
GPSC6,1681260,1683044,rev
GPSC6,1683044,1684887,rev
GPSC6,1684887,1686671,rev
GPSC6,1686671,1688347,rev
GPSC6,1688347,1690168,rev
GPSC6,1690168,1691968,rev
GPSC6,1691968,1693726,rev
GPSC6,1693726,1695477,rev
GPSC6,1695477,1697250,rev
GPSC6,1697250,1699065,rev
GPSC6,1699065,1700897,rev
GPSC6,1700897,1702652,rev
GPSC6,1702652,1704407,rev
GPSC6,1704407,1706070,rev
GPSC6,1706070,1707657,rev
GPSC6,1707657,1709435,rev
GPSC6,1709435,1711259,rev
GPSC6,1711259,1713068,rev
GPSC6,1713068,1714893,rev
GPSC6,1714893,1716556,rev
GPSC6,1716556,1718356,rev
GPSC6,1718356,1720165,rev
GPSC6,1720165,1721674,rev
GPSC6,1721674,1723559,rev
GPSC6,1723559,1725154,rev
GPSC6,1725154,1726915,rev
GPSC6,1726915,1728749,rev
GPSC6,1728749,1730544,rev
GPSC6,1730544,1732209,rev
GPSC6,1732209,1734000,rev
GPSC6,1734000,1735834,rev
GPSC6,1735834,1737623,rev
GPSC6,1737623,1739418,rev
GPSC6,1739418,1741160,rev
GPSC6,1741160,1742845,rev
GPSC6,1742845,1744609,rev
GPSC6,1744609,1746408,rev
GPSC6,1746408,1748194,rev
GPSC6,1748194,1750037,rev
GPSC6,1750037,1751707,rev
GPSC6,1751707,1753540,rev
GPSC6,1753540,1755291,rev
GPSC6,1758837,1760700,rev
GPSC6,1760700,1762477,rev
GPSC6,1762477,1764109,rev
GPSC6,1764109,1765918,rev
GPSC6,1765918,1767647,rev
GPSC6,1767647,1769370,rev
GPSC6,1769370,1771258,rev
GPSC6,1771258,1773085,rev
GPSC6,1773085,1774883,rev
GPSC6,1774883,1776632,rev
GPSC6,1776632,1778477,rev
GPSC6,1782781,1782800,rev
GPSC6,1785908,1787114,rev
GPSC6,1787114,1788338,rev
GPSC6,1788338,1789243,rev
GPSC6,1789243,1790997,rev
GPSC6,1790997,1792827,rev
GPSC6,1796394,1798255,rev
GPSC6,1798255,1800040,rev
GPSC6,1800040,1801832,rev
GPSC6,1801832,1803661,rev
GPSC6,1812368,1814249,rev
GPSC6,1814249,1816281,rev
GPSC6,1816281,1818036,rev
GPSC6,1818036,1819849,rev
GPSC6,1819849,1821631,rev
GPSC6,1821631,1823441,rev
GPSC6,1823441,1825231,rev
GPSC6,1825231,1827066,rev
GPSC6,1827066,1828794,rev
GPSC6,1828794,1830554,rev
GPSC6,1830554,1832372,rev
GPSC6,1832372,1834177,rev
GPSC6,1834177,1835772,rev
GPSC6,1835772,1837585,rev
GPSC6,1837585,1839344,rev
GPSC6,1839344,1841181,rev
GPSC6,1841181,1842963,rev
GPSC6,1846596,1848387,rev
GPSC6,1848387,1850153,rev
GPSC6,1850153,1852031,rev
GPSC6,1852031,1853790,rev
GPSC6,1853790,1855455,rev
GPSC6,1855455,1857238,rev
GPSC6,1857238,1858992,rev
GPSC6,1858992,1860770,rev
GPSC6,1860770,1862508,rev
GPSC6,1862508,1864338,rev
GPSC6,1864338,1866187,rev
GPSC6,1866187,1868250,rev
GPSC6,1868250,1870051,rev
GPSC6,1873446,1873467,rev
GPSC6,1877013,1877035,rev
GPSC6,1879677,1879929,rev
GPSC6,1883962,1884652,rev
GPSC6,1884652,1886379,rev
GPSC6,1886379,1888099,rev
GPSC6,1888099,1889941,rev
GPSC6,1889941,1891670,rev
GPSC6,1891670,1893466,rev
GPSC6,1893466,1895282,rev
GPSC6,1895282,1896696,rev
GPSC6,1896696,1898425,rev
GPSC6,1898425,1900269,rev
GPSC6,1900269,1902029,rev
GPSC6,1902029,1903849,rev
GPSC6,1903849,1905634,rev
GPSC6,1905634,1907400,rev
GPSC6,1907400,1909190,rev
GPSC6,1909190,1911007,rev
GPSC6,1911007,1912713,rev
GPSC6,1912713,1914560,rev
GPSC6,1914560,1916187,rev
GPSC6,1916187,1917961,rev
GPSC6,1917961,1919797,rev
GPSC6,1923191,1923212,rev
GPSC6,1926742,1928364,rev
GPSC6,1928364,1930210,rev
GPSC6,1930210,1932044,rev
GPSC6,1932044,1933873,rev
GPSC6,1933873,1935700,rev
GPSC6,1935700,1937500,rev
GPSC6,1937500,1939253,rev
GPSC6,1943725,1943744,rev
GPSC6,1946458,1947284,rev
GPSC6,1947284,1949060,rev
GPSC6,1949060,1950891,rev
GPSC6,1950891,1952632,rev
GPSC6,1952632,1954453,rev
GPSC6,1954453,1956193,rev
GPSC6,1956193,1957975,rev
GPSC6,1957975,1959682,rev
GPSC6,1959682,1961338,rev
GPSC6,1961338,1963084,rev
GPSC6,1963084,1964833,rev
GPSC6,1964833,1966601,rev
GPSC6,1966601,1968363,rev
GPSC6,1968363,1970176,rev
GPSC6,1970176,1971814,rev
GPSC6,1971814,1973602,rev
GPSC6,1973602,1975451,rev
GPSC6,1975451,1977188,rev
GPSC6,1977188,1978970,rev
GPSC6,1978970,1980763,rev
GPSC6,1980763,1982377,rev
GPSC6,1982377,1983932,rev
GPSC6,1983932,1985649,rev
GPSC6,1985649,1987134,rev
GPSC6,1987134,1988961,rev
GPSC6,1988961,1990720,rev
GPSC6,1990720,1992564,rev
GPSC6,1992564,1994378,rev
GPSC6,1994378,1996241,rev
GPSC6,1996241,1997998,rev
GPSC6,1997998,1999685,rev
GPSC6,1999685,2001447,rev
GPSC6,2001447,2003202,rev
GPSC6,2003202,2004971,rev
GPSC6,2004971,2006827,rev
GPSC6,2006827,2008652,rev
GPSC6,2008652,2010447,rev
GPSC6,2010447,2012234,rev
GPSC6,2012234,2014037,rev
GPSC6,2019902,2021735,rev
GPSC6,2021735,2023582,rev
GPSC6,2023582,2025372,rev
GPSC6,2025372,2027177,rev
GPSC6,2027177,2029011,rev
GPSC6,2029011,2030564,rev
GPSC6,2030564,2032316,rev
GPSC6,2032316,2034071,rev
GPSC6,2034071,2035846,rev
GPSC6,2035846,2037582,rev
GPSC6,2041098,2042857,rev
GPSC6,2042857,2044686,rev
GPSC6,2044686,2046431,rev
GPSC6,2046431,2048191,rev
GPSC6,2048191,2049834,rev
GPSC6,2049834,2051651,rev
GPSC6,2051651,2053257,rev
GPSC6,2056613,2058345,rev
GPSC6,2061676,2063465,rev
GPSC6,2063465,2065211,rev
GPSC6,2065211,2067038,rev
GPSC6,2072556,2074314,rev
GPSC6,2074314,2076068,rev
GPSC6,2076068,2077859,rev
GPSC6,2077859,2079668,rev
GPSC6,2084665,2086185,rev
GPSC6,2086185,2088034,rev
GPSC6,2088034,2089807,rev
GPSC6,2089807,2091644,rev
GPSC6,2091644,2093534,rev
GPSC6,2093534,2095243,rev
GPSC6,2095243,2097033,rev
GPSC6,2099932,2101751,rev
GPSC6,2101751,2103405,rev
GPSC6,2103405,2105178,rev
GPSC6,2105178,2106998,rev
GPSC6,2106998,2108651,rev
GPSC6,2108651,2110440,rev
GPSC6,2110440,2112262,rev
GPSC6,2112262,2114049,rev
GPSC6,2114049,2115804,rev
GPSC6,2115804,2117559,rev
GPSC6,2117559,2119360,rev
GPSC6,2119360,2120664,rev
GPSC6,2120664,2122428,rev
GPSC6,2122428,2123955,rev
GPSC6,2123955,2125739,rev
GPSC6,2125739,2126965,rev
GPSC6,2126965,2128731,rev
GPSC6,2128731,2129959,rev
GPSC6,2129959,2130864,rev
GPSC17,2474,3675,fwd
GPSC17,3675,4613,fwd
GPSC17,7132,8972,fwd
GPSC17,8972,10766,fwd
GPSC17,10766,12642,fwd
GPSC17,12642,14432,fwd
GPSC17,14432,16287,fwd
GPSC17,16287,17968,fwd
GPSC17,17968,19819,fwd
GPSC17,19819,21755,fwd
GPSC17,21755,23658,fwd
GPSC17,23658,25311,fwd
GPSC17,25311,27218,fwd
GPSC17,27218,29011,fwd
GPSC17,29011,30756,fwd
GPSC17,30756,32664,fwd
GPSC17,32664,34384,fwd
GPSC17,34384,34812,fwd
GPSC17,37648,39493,fwd
GPSC17,39493,41234,fwd
GPSC17,41234,42841,fwd
GPSC17,42841,44609,fwd
GPSC17,44609,46418,fwd
GPSC17,46418,48222,fwd
GPSC17,48222,50036,fwd
GPSC17,50036,51794,fwd
GPSC17,51794,53584,fwd
GPSC17,53584,55351,fwd
GPSC17,55351,57161,fwd
GPSC17,57161,59127,fwd
GPSC17,59127,60972,fwd
GPSC17,60972,62828,fwd
GPSC17,62828,64626,fwd
GPSC17,64626,66333,fwd
GPSC17,66333,68178,fwd
GPSC17,68178,69874,fwd
GPSC17,75285,77142,fwd
GPSC17,77142,78860,fwd
GPSC17,78860,80748,fwd
GPSC17,80748,82486,fwd
GPSC17,82486,84366,fwd
GPSC17,84366,86103,fwd
GPSC17,86103,87926,fwd
GPSC17,87926,88641,fwd
GPSC17,88641,90423,fwd
GPSC17,94087,96034,fwd
GPSC17,96034,97798,fwd
GPSC17,97798,99481,fwd
GPSC17,99481,101280,fwd
GPSC17,101280,103142,fwd
GPSC17,103142,104969,fwd
GPSC17,104969,106599,fwd
GPSC17,106599,108419,fwd
GPSC17,108419,110557,fwd
GPSC17,110557,112449,fwd
GPSC17,112449,114206,fwd
GPSC17,114206,116038,fwd
GPSC17,116038,117013,fwd
GPSC17,117013,118818,fwd
GPSC17,118818,120617,fwd
GPSC17,120617,122406,fwd
GPSC17,122406,124196,fwd
GPSC17,127889,129624,fwd
GPSC17,133295,135132,fwd
GPSC17,135132,136880,fwd
GPSC17,136880,138493,fwd
GPSC17,138493,140155,fwd
GPSC17,140155,142228,fwd
GPSC17,142228,142252,fwd
GPSC17,147425,147447,fwd
GPSC17,158996,160790,fwd
GPSC17,160790,162625,fwd
GPSC17,162625,164472,fwd
GPSC17,164472,166269,fwd
GPSC17,166269,168113,fwd
GPSC17,168113,169896,fwd
GPSC17,169896,171785,fwd
GPSC17,171785,173580,fwd
GPSC17,173580,175313,fwd
GPSC17,175313,177141,fwd
GPSC17,177141,178875,fwd
GPSC17,178875,180706,fwd
GPSC17,180706,182598,fwd
GPSC17,182598,184278,fwd
GPSC17,184278,186084,fwd
GPSC17,186084,187981,fwd
GPSC17,187981,189812,fwd
GPSC17,189812,191540,fwd
GPSC17,191540,193379,fwd
GPSC17,193379,195157,fwd
GPSC17,195157,196984,fwd
GPSC17,196984,198777,fwd
GPSC17,198777,200563,fwd
GPSC17,200563,202429,fwd
GPSC17,202429,204106,fwd
GPSC17,204106,205973,fwd
GPSC17,205973,207717,fwd
GPSC17,207717,209579,fwd
GPSC17,209579,211399,fwd
GPSC17,211399,213145,fwd
GPSC17,213145,214942,fwd
GPSC17,214942,216818,fwd
GPSC17,216818,218538,fwd
GPSC17,218538,220351,fwd
GPSC17,220351,222109,fwd
GPSC17,222109,224010,fwd
GPSC17,224010,225402,fwd
GPSC17,225402,227294,fwd
GPSC17,227294,229082,fwd
GPSC17,229082,230893,fwd
GPSC17,230893,232688,fwd
GPSC17,236926,238724,fwd
GPSC17,238724,240469,fwd
GPSC17,240469,242241,fwd
GPSC17,242241,244074,fwd
GPSC17,244074,245844,fwd
GPSC17,245844,247640,fwd
GPSC17,247640,249625,fwd
GPSC17,249625,251345,fwd
GPSC17,256621,256640,fwd
GPSC17,260192,261982,fwd
GPSC17,261982,263851,fwd
GPSC17,263851,265611,fwd
GPSC17,265611,267349,fwd
GPSC17,267349,269091,fwd
GPSC17,269091,270923,fwd
GPSC17,270923,272713,fwd
GPSC17,276188,276206,fwd
GPSC17,280141,281839,fwd
GPSC17,281839,283551,fwd
GPSC17,283551,285251,fwd
GPSC17,285251,287122,fwd
GPSC17,287122,288958,fwd
GPSC17,288958,290644,fwd
GPSC17,290644,292545,fwd
GPSC17,292545,294255,fwd
GPSC17,294255,296178,fwd
GPSC17,296178,297942,fwd
GPSC17,297942,299743,fwd
GPSC17,299743,301580,fwd
GPSC17,301580,303334,fwd
GPSC17,303334,305082,fwd
GPSC17,305082,306749,fwd
GPSC17,306749,308345,fwd
GPSC17,311818,313646,fwd
GPSC17,316002,317730,fwd
GPSC17,317730,319627,fwd
GPSC17,319627,321605,fwd
GPSC17,336861,338634,fwd
GPSC17,338634,340474,fwd
GPSC17,340474,342291,fwd
GPSC17,342291,344053,fwd
GPSC17,344053,345896,fwd
GPSC17,345896,347756,fwd
GPSC17,347756,349577,fwd
GPSC17,349577,351247,fwd
GPSC17,351247,353109,fwd
GPSC17,353109,354730,fwd
GPSC17,354730,356460,fwd
GPSC17,356460,358294,fwd
GPSC17,358294,360046,fwd
GPSC17,360046,361973,fwd
GPSC17,361973,363784,fwd
GPSC17,403543,405283,fwd
GPSC17,405283,407102,fwd
GPSC17,407102,408948,fwd
GPSC17,408948,410645,fwd
GPSC17,410645,412513,fwd
GPSC17,412513,414357,fwd
GPSC17,414357,416179,fwd
GPSC17,416179,417925,fwd
GPSC17,417925,419699,fwd
GPSC17,419699,421484,fwd
GPSC17,421484,423281,fwd
GPSC17,423281,425137,fwd
GPSC17,425137,427025,fwd
GPSC17,427025,428857,fwd
GPSC17,428857,430601,fwd
GPSC17,430601,432717,fwd
GPSC17,432717,434485,fwd
GPSC17,434485,436362,fwd
GPSC17,436362,438138,fwd
GPSC17,438138,440057,fwd
GPSC17,440057,441856,fwd
GPSC17,441856,443675,fwd
GPSC17,443675,445502,fwd
GPSC17,445502,447367,fwd
GPSC17,456531,458424,fwd
GPSC17,458424,460140,fwd
GPSC17,460140,461892,fwd
GPSC17,461892,463757,fwd
GPSC17,463757,465517,fwd
GPSC17,465517,467313,fwd
GPSC17,467313,469018,fwd
GPSC17,469018,470766,fwd
GPSC17,470766,472632,fwd
GPSC17,472632,474401,fwd
GPSC17,474401,476133,fwd
GPSC17,476133,477932,fwd
GPSC17,477932,479793,fwd
GPSC17,479793,481580,fwd
GPSC17,481580,483323,fwd
GPSC17,483323,485156,fwd
GPSC17,485156,486945,fwd
GPSC17,490495,492286,fwd
GPSC17,492286,494155,fwd
GPSC17,494155,495891,fwd
GPSC17,495891,497676,fwd
GPSC17,497676,499528,fwd
GPSC17,499528,501273,fwd
GPSC17,504684,506538,fwd
GPSC17,511563,513319,fwd
GPSC17,515853,517670,fwd
GPSC17,517670,518736,fwd
GPSC17,518736,520286,fwd
GPSC17,520286,522052,fwd
GPSC17,522052,523945,fwd
GPSC17,523945,525642,fwd
GPSC17,525642,527380,fwd
GPSC17,527380,529175,fwd
GPSC17,529175,530868,fwd
GPSC17,530868,532323,fwd
GPSC17,532323,534115,fwd
GPSC17,534115,535836,fwd
GPSC17,535836,537409,fwd
GPSC17,537409,539408,fwd
GPSC17,539408,541179,fwd
GPSC17,544738,546645,fwd
GPSC17,546645,548363,fwd
GPSC17,548363,550278,fwd
GPSC17,550278,552060,fwd
GPSC17,552060,553740,fwd
GPSC17,553740,555571,fwd
GPSC17,555571,557437,fwd
GPSC17,557437,559290,fwd
GPSC17,559290,560993,fwd
GPSC17,560993,562764,fwd
GPSC17,566343,568069,fwd
GPSC17,573519,575372,fwd
GPSC17,575372,577051,fwd
GPSC17,577051,578934,fwd
GPSC17,578934,580748,fwd
GPSC17,580748,582532,fwd
GPSC17,586083,587869,fwd
GPSC17,587869,589642,fwd
GPSC17,592567,594121,fwd
GPSC17,594121,596033,fwd
GPSC17,596033,597859,fwd
GPSC17,597859,599600,fwd
GPSC17,599600,601338,fwd
GPSC17,601338,603219,fwd
GPSC17,603219,604984,fwd
GPSC17,604984,606762,fwd
GPSC17,606762,608329,fwd
GPSC17,608329,610102,fwd
GPSC17,610102,611923,fwd
GPSC17,611923,613767,fwd
GPSC17,613767,615590,fwd
GPSC17,615590,617402,fwd
GPSC17,617402,619191,fwd
GPSC17,619191,621009,fwd
GPSC17,621009,622762,fwd
GPSC17,622762,624533,fwd
GPSC17,624533,626354,fwd
GPSC17,626354,628166,fwd
GPSC17,635382,637157,fwd
GPSC17,640826,642572,fwd
GPSC17,642572,644361,fwd
GPSC17,644361,646020,fwd
GPSC17,646020,647697,fwd
GPSC17,647697,649538,fwd
GPSC17,649538,651313,fwd
GPSC17,654733,656558,fwd
GPSC17,656558,658235,fwd
GPSC17,661573,663398,fwd
GPSC17,663398,665229,fwd
GPSC17,668564,670403,fwd
GPSC17,670403,672213,fwd
GPSC17,672213,674019,fwd
GPSC17,674019,675761,fwd
GPSC17,675761,677556,fwd
GPSC17,677556,679414,fwd
GPSC17,679414,681183,fwd
GPSC17,681183,682908,fwd
GPSC17,688602,690500,fwd
GPSC17,690500,692268,fwd
GPSC17,692268,694065,fwd
GPSC17,694065,695818,fwd
GPSC17,695818,697707,fwd
GPSC17,697707,699473,fwd
GPSC17,699473,701267,fwd
GPSC17,701267,703149,fwd
GPSC17,703149,704834,fwd
GPSC17,704834,706592,fwd
GPSC17,710176,712020,fwd
GPSC17,712020,713872,fwd
GPSC17,713872,715465,fwd
GPSC17,717770,719585,fwd
GPSC17,719585,721475,fwd
GPSC17,721475,723283,fwd
GPSC17,723283,725002,fwd
GPSC17,725002,726896,fwd
GPSC17,726896,728704,fwd
GPSC17,728704,730460,fwd
GPSC17,730460,732339,fwd
GPSC17,732339,734183,fwd
GPSC17,736786,738607,fwd
GPSC17,738607,740345,fwd
GPSC17,740345,742119,fwd
GPSC17,742119,743941,fwd
GPSC17,743941,745622,fwd
GPSC17,745622,747483,fwd
GPSC17,747483,749225,fwd
GPSC17,749225,751072,fwd
GPSC17,751072,752925,fwd
GPSC17,752925,754583,fwd
GPSC17,754583,756372,fwd
GPSC17,756372,758226,fwd
GPSC17,758226,760276,fwd
GPSC17,760276,762097,fwd
GPSC17,762097,763956,fwd
GPSC17,768728,770461,fwd
GPSC17,770461,772312,fwd
GPSC17,775947,777797,fwd
GPSC17,777797,779892,fwd
GPSC17,779892,781730,fwd
GPSC17,781730,783586,fwd
GPSC17,783586,785361,fwd
GPSC17,785361,787210,fwd
GPSC17,787210,788960,fwd
GPSC17,788960,790751,fwd
GPSC17,790751,792873,fwd
GPSC17,792873,794453,fwd
GPSC17,794453,796326,fwd
GPSC17,796326,798144,fwd
GPSC17,798144,800013,fwd
GPSC17,800013,801834,fwd
GPSC17,801834,803633,fwd
GPSC17,803633,805261,fwd
GPSC17,808803,810655,fwd
GPSC17,813980,815795,fwd
GPSC17,815795,817700,fwd
GPSC17,820354,822065,fwd
GPSC17,822065,823052,fwd
GPSC17,823052,824839,fwd
GPSC17,824839,826517,fwd
GPSC17,826517,828426,fwd
GPSC17,828426,830188,fwd
GPSC17,830188,832017,fwd
GPSC17,832017,833731,fwd
GPSC17,833731,835485,fwd
GPSC17,835485,837235,fwd
GPSC17,837235,839010,fwd
GPSC17,839010,840828,fwd
GPSC17,840828,842476,fwd
GPSC17,842476,844322,fwd
GPSC17,844322,846153,fwd
GPSC17,849424,849478,fwd
GPSC17,853150,853173,fwd
GPSC17,856624,858286,fwd
GPSC17,861940,863683,fwd
GPSC17,863683,865588,fwd
GPSC17,865588,867378,fwd
GPSC17,867378,869077,fwd
GPSC17,872966,872985,fwd
GPSC17,876263,876281,fwd
GPSC17,880699,882519,fwd
GPSC17,882519,884367,fwd
GPSC17,887829,889632,fwd
GPSC17,889632,891461,fwd
GPSC17,891461,893315,fwd
GPSC17,893315,895110,fwd
GPSC17,895110,896899,fwd
GPSC17,896899,898734,fwd
GPSC17,898734,900548,fwd
GPSC17,900548,902369,fwd
GPSC17,902369,904142,fwd
GPSC17,904142,905885,fwd
GPSC17,905885,907706,fwd
GPSC17,907706,909414,fwd
GPSC17,909414,911234,fwd
GPSC17,911234,912957,fwd
GPSC17,912957,914755,fwd
GPSC17,914755,916549,fwd
GPSC17,916549,918345,fwd
GPSC17,918345,920168,fwd
GPSC17,920168,921902,fwd
GPSC17,921902,923713,fwd
GPSC17,923713,925576,fwd
GPSC17,925576,927360,fwd
GPSC17,927360,929106,fwd
GPSC17,929106,930747,fwd
GPSC17,934278,935898,fwd
GPSC17,939265,941261,fwd
GPSC17,944980,946798,fwd
GPSC17,946798,948660,fwd
GPSC17,948660,950449,fwd
GPSC17,950449,952163,fwd
GPSC17,952163,953870,fwd
GPSC17,953870,955660,fwd
GPSC17,955660,957342,fwd
GPSC17,957342,959136,fwd
GPSC17,959136,961010,fwd
GPSC17,961010,962820,fwd
GPSC17,962820,964583,fwd
GPSC17,964583,966399,fwd
GPSC17,966399,968253,fwd
GPSC17,968253,969988,fwd
GPSC17,969988,971774,fwd
GPSC17,971774,973481,fwd
GPSC17,973481,975376,fwd
GPSC17,975376,976580,fwd
GPSC17,976580,978261,fwd
GPSC17,978261,980063,fwd
GPSC17,980063,981876,fwd
GPSC17,981876,983666,fwd
GPSC17,983666,985511,fwd
GPSC17,985511,987373,fwd
GPSC17,987373,989127,fwd
GPSC17,989127,990860,fwd
GPSC17,990860,992663,fwd
GPSC17,992663,994180,fwd
GPSC17,994180,995947,fwd
GPSC17,995947,997813,fwd
GPSC17,997813,999485,fwd
GPSC17,999485,1001485,fwd
GPSC17,1001485,1003254,fwd
GPSC17,1003254,1005003,fwd
GPSC17,1005003,1006790,fwd
GPSC17,1006790,1008642,fwd
GPSC17,1008642,1010372,fwd
GPSC17,1010372,1012571,fwd
GPSC17,1012571,1014367,fwd
GPSC17,1014367,1016121,fwd
GPSC17,1016121,1017900,fwd
GPSC17,1017900,1019764,fwd
GPSC17,1019764,1021461,fwd
GPSC17,1021461,1023202,fwd
GPSC17,1023202,1024988,fwd
GPSC17,1024988,1026899,fwd
GPSC17,1026899,1028655,fwd
GPSC17,1032068,1033824,fwd
GPSC17,1033824,1035667,fwd
GPSC17,1035667,1037369,fwd
GPSC17,1048592,1048611,fwd
GPSC17,1051145,1052955,fwd
GPSC17,1052955,1054691,fwd
GPSC17,1054691,1056484,fwd
GPSC17,1056484,1058016,fwd
GPSC17,1058016,1060016,fwd
GPSC17,1060016,1060022,fwd
GPSC17,1063790,1065694,fwd
GPSC17,1065694,1067180,fwd
GPSC17,1067180,1068937,fwd
GPSC17,1068937,1070810,fwd
GPSC17,1070810,1072701,fwd
GPSC17,1072701,1074541,fwd
GPSC17,1074541,1076257,fwd
GPSC17,1076257,1077983,fwd
GPSC17,1077983,1079725,fwd
GPSC17,1079725,1081522,fwd
GPSC17,1081522,1083249,fwd
GPSC17,1087386,1089164,fwd
GPSC17,1089164,1090935,fwd
GPSC17,1090935,1092730,fwd
