Sequence,Start,End,Primer Type
ERR234202,2441054,2442885,1
ERR234202,2442885,2443842,1
ERR234202,2443842,2445622,1
ERR234202,2445622,2447232,1
ERR234202,2447232,2448893,1
ERR234202,2448893,2449566,1
ERR234202,2449566,2451290,1
ERR234202,2451290,2452928,1
ERR234202,2452928,2454177,1
ERR234202,2454177,2455665,1
ERR234202,2455665,2457433,1
ERR234202,2457433,2458753,1
ERR234202,2458753,2460359,1
ERR234202,2460359,2462113,1
ERR234202,2462113,2463937,1
ERR234202,2463937,2465832,1
ERR234202,2465832,2467477,1
ERR234202,2467477,2469305,1
ERR234202,2469305,2471305,1
ERR234202,2471305,2471318,1
ERR234202,2473541,2475279,1
ERR234202,2475279,2477163,1
ERR234202,2477163,2478978,1
ERR234202,2478978,2480609,1
ERR234202,2480609,2482071,1
ERR234202,2482071,2483660,1
ERR234202,2483660,2485306,1
ERR234202,2485306,2486804,1
ERR234202,2486804,2488107,1
ERR234202,2488107,2489745,1
ERR234202,2489745,2491461,1
ERR234202,2491461,2493132,1
ERR234202,2493132,2494762,1
ERR234202,2494762,2496481,1
ERR234202,2496481,2497920,1
ERR234202,2497920,2499448,1
ERR234202,2499448,2501294,1
ERR234202,2501294,2503022,1
ERR234202,2503022,2504667,1
ERR234202,2504667,2506237,1
ERR234202,2506237,2507806,1
ERR234202,2507806,2509450,1
ERR234202,2509450,2510749,1
ERR234202,2510749,2511983,1
ERR234202,2511983,2513342,1
ERR234202,2513342,2514648,1
ERR234202,2514648,2516408,1
ERR234202,2516408,2518163,1
ERR234202,2518163,2519701,1
ERR234202,2519701,2520709,1
ERR234202,2520709,2522471,1
ERR234202,2522471,2523712,1
ERR234202,2523712,2525453,1
ERR234202,2525453,2526442,1
ERR234202,2526442,2528020,1
ERR234202,2528020,2529842,1
ERR234202,2529842,2531523,1
ERR234202,2531523,2533228,1
ERR234202,2533228,2534848,1
ERR234202,2534848,2536620,1
ERR234202,2536620,2538451,1
ERR234202,2538451,2539912,1
ERR234202,2539912,2541604,1
ERR234202,2541604,2543134,1
ERR234202,2543134,2544925,1
ERR234202,2544925,2546699,1
ERR234202,2546699,2548276,1
ERR234202,2548276,2549627,1
ERR234202,2549627,2551052,1
ERR234202,2551052,2552338,1
ERR234202,2552338,2554118,1
ERR234202,2554118,2555795,1
ERR234202,2555795,2557665,1
ERR234202,2557665,2559432,1
ERR234202,2559432,2561105,1
ERR234202,2561105,2562895,1
ERR234202,2562895,2564428,1
ERR234202,2564428,2566083,1
ERR234202,2566083,2567881,1
ERR234202,2567881,2569653,1
ERR234202,2569653,2571443,1
ERR234202,2571443,2573118,1
ERR234202,2573118,2574949,1
ERR234202,2574949,2576769,1
ERR234202,2576769,2578540,1
ERR234202,2578540,2579693,1
ERR234202,2579693,2581374,1
ERR234202,2581374,2583114,1
ERR234202,2583114,2584740,1
ERR234202,2584740,2586110,1
ERR234202,2586110,2587955,1
ERR234202,2587955,2589800,1
ERR234202,2589800,2591668,1
ERR234202,2591668,2592906,1
ERR234202,2592906,2594713,1
ERR234202,2594713,2596356,1
ERR234202,2596356,2597892,1
ERR234202,2597892,2598751,1
ERR234202,2598751,2600553,1
ERR234202,2600553,2602245,1
ERR234202,2602245,2604038,1
ERR234202,2604038,2605494,1
ERR234202,2605494,2606496,1
ERR234202,2606496,2608256,1
ERR234202,2608256,2609697,1
ERR234202,2609697,2611434,1
ERR234202,2611434,2613119,1
ERR234202,2613119,2614949,1
ERR234202,2614949,2615331,1
ERR234202,2615331,2617101,1
ERR234202,2617101,2617616,1
ERR234202,2617616,2619389,1
ERR234202,2619389,2620795,1
ERR234202,2620795,2622544,1
ERR234202,2622544,2624088,1
ERR234202,2627684,2629486,1
ERR234202,2629486,2630702,1
ERR234202,2630702,2632234,1
ERR234202,2632234,2634191,1
ERR234202,2634191,2635793,1
ERR234202,2635793,2637644,1
ERR234202,2639896,2641289,1
ERR234202,2641289,2642711,1
ERR234202,2642711,2644478,1
ERR234202,2644478,2646053,1
ERR234202,2646053,2647660,1
ERR234202,2647660,2649088,1
ERR234202,2649088,2650817,1
ERR234202,2650817,2652309,1
ERR234202,2652309,2654069,1
ERR234202,2654069,2655376,1
ERR234202,2655376,2657184,1
ERR234202,2657184,2658971,1
ERR234202,2658971,2659469,1
ERR234202,2659469,2661205,1
ERR234202,2661205,2662471,1
ERR234202,2662471,2664169,1
ERR234202,2664169,2665013,1
ERR234202,2665013,2666712,1
ERR234202,2666712,2668316,1
ERR234202,2668316,2670002,1
ERR234202,2670002,2671803,1
ERR234202,2671803,2673543,1
ERR234202,2673543,2675354,1
ERR234202,2675354,2677085,1
ERR234202,2677085,2678750,1
ERR234202,2678750,2680137,1
ERR234202,2680137,2681773,1
ERR234202,2681773,2683665,1
ERR234202,2683665,2684877,1
ERR234202,2684877,2686700,1
ERR234202,2686700,2688435,1
ERR234202,2688435,2690167,1
ERR234202,2690167,2690874,1
ERR234202,2690874,2692408,1
ERR234202,2692408,2694167,1
ERR234202,2694167,2695782,1
ERR234202,2695782,2697039,1
ERR234202,2697039,2698678,1
ERR234202,2698678,2700461,1
ERR234202,2700461,2701813,1
ERR234202,2701813,2703387,1
ERR234202,2703387,2704128,1
ERR234202,2704128,2705801,1
ERR234202,2705801,2707380,1
ERR234202,2707380,2708233,1
ERR234202,2708233,2709555,1
ERR234202,2709555,2710954,1
ERR234202,2710954,2712624,1
ERR234202,2712624,2713506,1
ERR234202,2713506,2715362,1
ERR234202,2715362,2717033,1
ERR234202,2717033,2718725,1
ERR234202,2718725,2720457,1
ERR234202,2720457,2721472,1
ERR234202,2721472,2722774,1
ERR234202,2722774,2724326,1
ERR234202,2724326,2725266,1
ERR234202,2725266,2727031,1
ERR234202,2727031,2728791,1
ERR234202,2728791,2730549,1
ERR234202,2730549,2732254,1
ERR234202,2732254,2733815,1
ERR234202,2733815,2735524,1
ERR234202,2735524,2737114,1
ERR234202,2737114,2738722,1
ERR234202,2738722,2740557,1
ERR234202,2740557,2741974,1
ERR234202,2741974,2743641,1
ERR234202,2743641,2745564,1
ERR234202,2745564,2746140,1
ERR234202,2746140,2747980,1
ERR234202,2747980,2749658,1
ERR234202,2749658,2751230,1
ERR234202,2751230,2752888,1
ERR234202,2752888,2754330,1
ERR234202,2754330,2756138,1
ERR234202,2756138,2757809,1
ERR234202,2757809,2759647,1
ERR234202,2759647,2761126,1
ERR234202,2761126,2762642,1
ERR234202,2762642,2764427,1
ERR234202,2764427,2766193,1
ERR234202,2766193,2767746,1
ERR234202,2767746,2769456,1
ERR234202,2769456,2771027,1
ERR234202,2771027,2772666,1
ERR234202,2772666,2774514,1
ERR234202,2774514,2776239,1
ERR234202,2776239,2778032,1
ERR234202,2778032,2779493,1
ERR234202,2779493,2780826,1
ERR234202,2780826,2782672,1
ERR234202,2782672,2784440,1
ERR234202,2784440,2786286,1
ERR234202,2786286,2787771,1
ERR234202,2787771,2789420,1
ERR234202,2789420,2791089,1
ERR234202,2791089,2792992,1
ERR234202,2797540,2798672,1
ERR234202,2806308,2808113,1
ERR234202,2808113,2809910,1
ERR234202,2809910,2811541,1
ERR234202,2811541,2812954,1
ERR234202,2812954,2814783,1
ERR234202,2814783,2816542,1
ERR234202,2816542,2817779,1
ERR234202,2817779,2819548,1
ERR234202,2819548,2821064,1
ERR234202,2821064,2822511,1
ERR234202,2822511,2824191,1
ERR234202,2824191,2825591,1
ERR234202,2825591,2827285,1
ERR234202,2827285,2828927,1
ERR234202,2828927,2830193,1
ERR234202,2830193,2831967,1
ERR234202,2831967,2833616,1
ERR234202,2833616,2835525,1
ERR234202,2835525,2837334,1
ERR234202,2837334,2838707,1
ERR234202,2841006,2842751,1
ERR234202,2842751,2843223,1
ERR234202,2843223,2844916,1
ERR234202,2844916,2845442,1
ERR234202,2845442,2847115,1
ERR234202,2847115,2848867,1
ERR234202,2848867,2850746,1
ERR234202,2850746,2852746,1
ERR234202,2852746,2854492,1
ERR234202,2854492,2856222,1
ERR234202,2856222,2857109,1
ERR234202,2857109,2859204,1
ERR234202,2859204,2860069,1
ERR234202,2860069,2861819,1
ERR234202,2861819,2862934,1
ERR234202,2865599,2867339,1
ERR234202,2867339,2868571,1
ERR234202,2868571,2870075,1
ERR234202,2870075,2870811,1
ERR234202,2870811,2872405,1
ERR234202,2872405,2873696,1
ERR234202,2873696,2875361,1
ERR234202,2875361,2877170,1
ERR234202,2877170,2878825,1
ERR234202,2878825,2880621,1
ERR234202,2880621,2882347,1
ERR234202,2882347,2883874,1
ERR234202,2883874,2885601,1
ERR234202,2885601,2887421,1
ERR234202,2887421,2889166,1
ERR234202,2889166,2890691,1
ERR234202,2890691,2891192,1
ERR234202,2891192,2893340,1
ERR234202,2893340,2894997,1
ERR234202,2894997,2896900,1
ERR234202,2896900,2899059,1
ERR234202,2899059,2900267,1
ERR234202,2900267,2901758,1
ERR234202,2901758,2903440,1
ERR234202,2903440,2904934,1
ERR234202,2904934,2906759,1
ERR234202,2906759,2908523,1
ERR234202,2908523,2910011,1
ERR234202,2910011,2911936,1
ERR234202,2911936,2913622,1
ERR234202,2913622,2914989,1
ERR234202,2914989,2916803,1
ERR234202,2916803,2918264,1
ERR234202,2918264,2919565,1
ERR234202,2919565,2921334,1
ERR234202,2923825,2925679,1
ERR234202,2925679,2927277,1
ERR234202,2927277,2928897,1
ERR234202,2928897,2930458,1
ERR234202,2930458,2932204,1
ERR234202,2932204,2932960,1
ERR234202,2932960,2934945,1
ERR234202,2934945,2936929,1
ERR234202,2936929,2938564,1
ERR234202,2938564,2940316,1
ERR234202,2940316,2941522,1
ERR234202,2941522,2943033,1
ERR234202,2943033,2943589,1
ERR234202,2943589,2945268,1
ERR234202,2945268,2947162,1
ERR234202,2947162,2948671,1
ERR234202,2948671,2949905,1
ERR234202,2949905,2951607,1
ERR234202,2951607,2952766,1
ERR234202,2952766,2954481,1
ERR234202,2954481,2955876,1
ERR234202,2955876,2957369,1
ERR234202,2962512,2964180,1
ERR234202,2964180,2965913,1
ERR234202,2965913,2967662,1
ERR234202,2967662,2969512,1
ERR234202,2969512,2971334,1
ERR234202,2976601,2978422,1
ERR234202,2978422,2979981,1
ERR234202,2979981,2981759,1
ERR234202,2985306,2986970,1
ERR234202,2986970,2988880,1
ERR234202,2988880,2989941,1
ERR234202,2989941,2991209,1
ERR234202,2991209,2992903,1
ERR234202,2992903,2994347,1
ERR234202,2994347,2995518,1
ERR234202,2995518,2996989,1
ERR234202,2996989,2998494,1
ERR234202,2998494,3000292,1
ERR234202,3000292,3001960,1
ERR234202,3001960,3003278,1
ERR234202,3003278,3004856,1
ERR234202,3004856,3006627,1
ERR234202,3006627,3008003,1
ERR234202,3008003,3009781,1
ERR234202,3009781,3011441,1
ERR234202,3011441,3013222,1
ERR234202,3013222,3015008,1
ERR234202,3015008,3016431,1
ERR234202,3016431,3017338,1
ERR234202,3017338,3018863,1
ERR234202,3018863,3020677,1
ERR234202,3020677,3022431,1
ERR234202,3022431,3024175,1
ERR234202,3024175,3025887,1
ERR234202,3025887,3027667,1
ERR234202,3027667,3029282,1
ERR234202,3029282,3030723,1
ERR234202,3030723,3032437,1
ERR234202,3032437,3033497,1
ERR234202,3033497,3035271,1
ERR234202,3035271,3036846,1
ERR234202,3036846,3038702,1
ERR234202,3038702,3040425,1
ERR234202,3040425,3041948,1
ERR234202,3041948,3043402,1
ERR234202,3043402,3044876,1
ERR234202,3044876,3046451,1
ERR234202,3046451,3048189,1
ERR234202,3048189,3049863,1
ERR234202,3049863,3050911,1
ERR234202,3055878,3057745,1
ERR234202,3057745,3059386,1
ERR234202,3059386,3060317,1
ERR234202,3060317,3062002,1
ERR234202,3062002,3063780,1
ERR234202,3063780,3065491,1
ERR234202,3065491,3066514,1
ERR234202,3066514,3068352,1
ERR234202,3068352,3070061,1
ERR234202,3070061,3070890,1
ERR234202,3070890,3072650,1
ERR234202,3072650,3074388,1
ERR234202,3074388,3074842,1
ERR234202,3079174,3080868,1
ERR234202,3080868,3082483,1
ERR234202,3082483,3084380,1
ERR234202,3084380,3086134,1
ERR234202,3086134,3087773,1
ERR234202,3087773,3088802,1
ERR234202,3088802,3090452,1
ERR234202,3090452,3091893,1
ERR234202,3091893,3093608,1
ERR234202,3093608,3095057,1
ERR234202,3095057,3096784,1
ERR234202,3096784,3098332,1
ERR234202,3098332,3100146,1
ERR234202,3100146,3101580,1
ERR234202,3101580,3103125,1
ERR234202,3103125,3104614,1
ERR234202,3104614,3105987,1
ERR234202,3105987,3107724,1
ERR234202,3107724,3109404,1
ERR234202,3109404,3110781,1
ERR234202,3110781,3112488,1
ERR234202,3112488,3114076,1
ERR234202,3114076,3115619,1
ERR234202,3115619,3117692,1
ERR234202,3117692,3119419,1
ERR234202,3122574,3124443,1
ERR234202,3124443,3126162,1
ERR234202,3126162,3127723,1
ERR234202,3127723,3129456,1
ERR234202,3129456,3131084,1
ERR234202,3131084,3132486,1
ERR234202,3132486,3133684,1
ERR234202,3136655,3137234,1
ERR234202,3137234,3138851,1
ERR234202,3138851,3140657,1
ERR234202,3140657,3142267,1
ERR234202,3142267,3143155,1
ERR234202,3143155,3144889,1
ERR234202,3144889,3146474,1
ERR234202,3146474,3147846,1
ERR234202,3147846,3149490,1
ERR234202,3149490,3150674,1
ERR234202,3150674,3152304,1
ERR234202,3152304,3153697,1
ERR234202,3153697,3155200,1
ERR234202,3155200,3157093,1
ERR234202,3157093,3157992,1
ERR234202,3157992,3159419,1
ERR234202,3159419,3160287,1
ERR234202,3160287,3162179,1
ERR234202,3162179,3164202,1
ERR234202,3164202,3166128,1
ERR234202,3166128,3167829,1
ERR234202,3167829,3169405,1
ERR234202,3169405,3171202,1
ERR234202,3171202,3172707,1
ERR234202,3172707,3174043,1
ERR234202,3174043,3175573,1
ERR234202,3175573,3177313,1
ERR234202,3177313,3178855,1
ERR234202,3178855,3179361,1
ERR234202,3179361,3181475,1
ERR234202,3181475,3183315,1
ERR234202,3183315,3184573,1
ERR234202,3184573,3186251,1
ERR234202,3186251,3187864,1
ERR234202,3187864,3189452,1
ERR234202,3189452,3190393,1
ERR234202,3190393,3192121,1
ERR234202,3192121,3193999,1
ERR234202,3193999,3195719,1
ERR234202,3195719,3196869,1
ERR234202,3196869,3197947,1
ERR234202,3200189,3200359,1
ERR234202,3200359,3202344,1
ERR234202,3202344,3203901,1
ERR234202,3203901,3205632,1
ERR234202,3205632,3207060,1
ERR234202,3207060,3208349,1
ERR234202,3208349,3210057,1
ERR234202,3210057,3210850,1
ERR234202,3210850,3212594,1
ERR234202,3212594,3214283,1
ERR234202,3214283,3216136,1
ERR234202,3216136,3217872,1
ERR234202,3217872,3219297,1
ERR234202,3219297,3220918,1
ERR234202,3220918,3222558,1
ERR234202,3222558,3223600,1
ERR234202,3223600,3225457,1
ERR234202,3225457,3227054,1
ERR234202,3227054,3228899,1
ERR234202,3228899,3230408,1
ERR234202,3230408,3232156,1
ERR234202,3232156,3233113,1
ERR234202,3233113,3234296,1
ERR234202,3234296,3236158,1
ERR234202,3236158,3237952,1
ERR234202,3237952,3238788,1
ERR234202,3238788,3240837,1
ERR234202,3240837,3242455,1
ERR234202,3242455,3244233,1
ERR234202,3244233,3245858,1
ERR234202,3245858,3246963,1
ERR234202,3246963,3248240,1
ERR234202,3248240,3249807,1
ERR234202,3249807,3251632,1
ERR234202,3251632,3253425,1
ERR234202,3253425,3254968,1
ERR234202,3254968,3256787,1
ERR234202,3256787,3258084,1
ERR234202,3258084,3259885,1
ERR234202,3259885,3261287,1
ERR234202,3261287,3262727,1
ERR234202,3262727,3264695,1
ERR234202,3264695,3265956,1
ERR234202,3265956,3267669,1
ERR234202,3267669,3268904,1
ERR234202,3268904,3270082,1
ERR234202,3270082,3271834,1
ERR234202,3271834,3273431,1
ERR234202,3273431,3275116,1
ERR234202,3275116,3276737,1
ERR234202,3276737,3277839,1
ERR234202,3277839,3278964,1
ERR234202,3278964,3281106,1
ERR234202,3281106,3282893,1
ERR234202,3282893,3284727,1
ERR234202,3284727,3286306,1
ERR234202,3286306,3287951,1
ERR234202,3287951,3289693,1
ERR234202,3289693,3291369,1
ERR234202,3291369,3292135,1
ERR234202,3292135,3294026,1
ERR234202,3294026,3295863,1
ERR234202,3295863,3297496,1
ERR234202,3297496,3299221,1
ERR234202,3299221,3300538,1
ERR234202,3300538,3301862,1
ERR234202,3301862,3303480,1
ERR234202,3303480,3304613,1
ERR234202,3304613,3306241,1
ERR234202,3306241,3307645,1
ERR234202,3307645,3309266,1
ERR234202,3309266,3310656,1
ERR234202,3310656,3311686,1
ERR234202,3311686,3313158,1
ERR234202,3313158,3313996,1
ERR234202,3316302,3318128,1
ERR234202,3318128,3319819,1
ERR234202,3319819,3321562,1
ERR234202,3321562,3323197,1
ERR234202,3323197,3324985,1
ERR234202,3324985,3326669,1
ERR234202,3329560,3330884,1
ERR234202,3330884,3332626,1
ERR234202,3332626,3333613,1
ERR234202,3333613,3335047,1
ERR234202,3335047,3335973,1
ERR234202,3335973,3337712,1
ERR234202,3337712,3339333,1
ERR234202,3339333,3340999,1
ERR234202,3340999,3342601,1
ERR234202,3342601,3344401,1
ERR234202,3344401,3346003,1
ERR234202,3346003,3347688,1
ERR234202,3347688,3348401,1
ERR234202,3348401,3350143,1
ERR234202,3350143,3351421,1
ERR234202,3351421,3352495,1
ERR234202,3352495,3354623,1
ERR234202,3354623,3355806,1
ERR234202,3355806,3357649,1
ERR234202,3357649,3359440,1
ERR234202,3359440,3360939,1
ERR234202,3360939,3362816,1
ERR234202,3362816,3364552,1
ERR234202,3364552,3365364,1
ERR234202,3365364,3366704,1
ERR234202,3366704,3368439,1
ERR234202,3368439,3369715,1
ERR234202,3373729,3375039,1
ERR234202,3375039,3376602,1
ERR234202,3382231,3383264,1
ERR234202,3383264,3384869,1
ERR234202,3384869,3386448,1
ERR234202,3386448,3387694,1
ERR234202,3387694,3389357,1
ERR234202,3389357,3390593,1
ERR234202,3390593,3391861,1
ERR234202,3391861,3393649,1
ERR234202,3393649,3395281,1
ERR234202,3395281,3396751,1
ERR234202,3396751,3397518,1
ERR234202,3397518,3399420,1
ERR234202,3399420,3401268,1
ERR234202,3401268,3402958,1
ERR234202,3402958,3404668,1
ERR234202,3404668,3406430,1
ERR234202,3406430,3407902,1
ERR234202,3407902,3409079,1
ERR234202,3409079,3410823,1
ERR234202,3410823,3412224,1
ERR234202,3412224,3414084,1
ERR234202,3414084,3415272,1
ERR234202,3415272,3416707,1
ERR234202,3416707,3418013,1
ERR234202,3418013,3419183,1
ERR234202,3419183,3420985,1
ERR234202,3420985,3422750,1
ERR234202,3422750,3424508,1
ERR234202,3424508,3425587,1
ERR234202,3425587,3426966,1
ERR234202,3426966,3428569,1
ERR234202,3428569,3430124,1
ERR234202,3430124,3431926,1
ERR234202,3431926,3433522,1
ERR234202,3433522,3434227,1
ERR234202,3434227,3436289,1
ERR234202,3436289,3436418,1
ERR234202,3439730,3441414,1
ERR234202,3441414,3443042,1
ERR234202,3445366,3446898,1
ERR234202,3446898,3448476,1
ERR234202,3448476,3450052,1
ERR234202,3450052,3451780,1
ERR234202,3451780,3452905,1
ERR234202,3452905,3454591,1
ERR234202,3454591,3455497,1
ERR234202,3455497,3457204,1
ERR234202,3457204,3458172,1
ERR234202,3458172,3459788,1
ERR234202,3459788,3460858,1
ERR234202,3460858,3462427,1
ERR234202,3462427,3463468,1
ERR234202,3463468,3465468,1
ERR234202,3465468,3467272,1
ERR234202,3467272,3468551,1
ERR234202,3468551,3469901,1
ERR234202,3469901,3471073,1
ERR234202,3471073,3472525,1
ERR234202,3472525,3474231,1
ERR234202,3474231,3475893,1
ERR234202,3475893,3477616,1
ERR234202,3477616,3479412,1
ERR234202,3479412,3480922,1
ERR234202,3486217,3487699,1
ERR234202,3487699,3488325,1
ERR234202,3488325,3490149,1
ERR234202,3490149,3491720,1
ERR234202,3491720,3493340,1
ERR234202,3493340,3494944,1
ERR234202,3494944,3496678,1
ERR234202,3496678,3498352,1
ERR234202,3498352,3498999,1
ERR234202,3498999,3501128,1
ERR234202,3501128,3501149,1
ERR234202,3501149,3503227,1
ERR234202,3503227,3504889,1
ERR234202,3504889,3506022,1
ERR234202,3506022,3507841,1
ERR234202,3507841,3509626,1
ERR234202,3509626,3511398,1
ERR234202,3511398,3512249,1
ERR234202,3512249,3513897,1
ERR234202,3513897,3515298,1
ERR234202,3517790,3519170,1
ERR234202,3519170,3520873,1
ERR234202,3520873,3522227,1
ERR234202,3522227,3523555,1
ERR234202,3523555,3525201,1
ERR234202,3525201,3527209,1
ERR234202,3527209,3529209,1
ERR234202,3529209,3530849,1
ERR234202,3530849,3532738,1
ERR234202,3532738,3534493,1
ERR234202,3534493,3536258,1
ERR234202,3536258,3537563,1
ERR234202,3537563,3539134,1
ERR234202,3539134,3540944,1
ERR234202,3540944,3542357,1
ERR234202,3542357,3544044,1
ERR234202,3544044,3545901,1
ERR234202,3545901,3547215,1
ERR234202,3547215,3548698,1
ERR234202,3548698,3550431,1
ERR234202,3550431,3551911,1
ERR234202,3551911,3553933,1
ERR234202,3553933,3555637,1
ERR234202,3555637,3557415,1
ERR234202,3557415,3559095,1
ERR234202,3559095,3560703,1
ERR234202,3560703,3562258,1
ERR234202,3562258,3563911,1
ERR234202,3563911,3565165,1
ERR234202,3565165,3566642,1
ERR234202,3566642,3568171,1
ERR234202,3568171,3570029,1
ERR234202,3570029,3571411,1
ERR234202,3575846,3576602,1
ERR234202,3576602,3578624,1
ERR234202,3578624,3580236,1
ERR234202,3580236,3581873,1
ERR234202,3581873,3583610,1
ERR234202,3583610,3585224,1
ERR234202,3585224,3586944,1
ERR234202,3586944,3587883,1
ERR234202,3587883,3589270,1
ERR234202,3589270,3589961,1
ERR234202,3589961,3591631,1
ERR234202,3591631,3593072,1
ERR234202,3593072,3593927,1
ERR234202,3596248,3597788,1
ERR234202,3597788,3599097,1
ERR234202,3599097,3600345,1
ERR234202,3600345,3601932,1
ERR234202,3601932,3603686,1
ERR234202,3603686,3605252,1
ERR234202,3605252,3606441,1
ERR234202,3606441,3608032,1
ERR234202,3608032,3609385,1
ERR234202,3609385,3610580,1
ERR234202,3610580,3612050,1
ERR234202,3612050,3613764,1
ERR234202,3613764,3615292,1
ERR234202,3615292,3616728,1
ERR234202,3616728,3618623,1
ERR234202,3618623,3620380,1
ERR234202,3620380,3621211,1
ERR234202,3621211,3622921,1
ERR234202,3622921,3624834,1
ERR234202,3624834,3626562,1
ERR234202,3626562,3628371,1
ERR234202,3628371,3630110,1
ERR234202,3630110,3631781,1
ERR234202,3631781,3633488,1
ERR234202,3633488,3635205,1
ERR234202,3635205,3636117,1
ERR234202,3636117,3637786,1
ERR234202,3637786,3638657,1
ERR234202,3638657,3640394,1
ERR234202,3640394,3642097,1
ERR234202,3642097,3643780,1
ERR234202,3643780,3645659,1
ERR234202,3645659,3647041,1
ERR234202,3647041,3649041,1
ERR234202,3649041,3650239,1
ERR234202,3650239,3651549,1
ERR234202,3651549,3652971,1
ERR234202,3652971,3654130,1
ERR234202,3654130,3655903,1
ERR234202,3655903,3656838,1
ERR234202,3656838,3658504,1
ERR234202,3658504,3660147,1
ERR234202,3660147,3660798,1
ERR234202,3660798,3662416,1
ERR234202,3662416,3663992,1
ERR234202,3663992,3665460,1
ERR234202,3665460,3667229,1
ERR234202,3667229,3669054,1
ERR234202,3669054,3670854,1
ERR234202,3670854,3672929,1
ERR234202,3672929,3674702,1
ERR234202,3674702,3675872,1
ERR234202,3678465,3679546,1
ERR234202,3679546,3680944,1
ERR234202,3680944,3682244,1
ERR234202,3682244,3684020,1
ERR234202,3684020,3685552,1
ERR234202,3685552,3687072,1
ERR234202,3687072,3688703,1
ERR234202,3688703,3690234,1
ERR234202,3690234,3691975,1
ERR234202,3691975,3692735,1
ERR234202,3695264,3696888,1
ERR234202,3696888,3698380,1
ERR234202,3698380,3699781,1
ERR234202,3699781,3701184,1
ERR234202,3701184,3702955,1
ERR234202,3702955,3703722,1
ERR234202,3703722,3705506,1
ERR234202,3705506,3706463,1
ERR234202,3706463,3707723,1
ERR234202,3707723,3709549,1
ERR234202,3709549,3710903,1
ERR234202,3710903,3711774,1
ERR234202,3715686,3717643,1
ERR234202,3717643,3719185,1
ERR234202,3719185,3720649,1
ERR234202,3720649,3721974,1
ERR234202,3721974,3723777,1
ERR234202,3723777,3725587,1
ERR234202,3725587,3727115,1
ERR234202,3767445,3768995,1
ERR234202,3768995,3770677,1
ERR234202,3770677,3772065,1
ERR234202,3772065,3773307,1
ERR234202,3773307,3774883,1
ERR234202,3780443,3781130,1
ERR234202,3781130,3783052,1
ERR234202,3785720,3787241,1
ERR234202,3787241,3788990,1
ERR234202,3788990,3790694,1
ERR234202,3790694,3791711,1
ERR234202,3791711,3793512,1
ERR234202,3793512,3795547,1
ERR234202,3795547,3796818,1
ERR234202,3796818,3798510,1
ERR234202,3804896,3805881,1
ERR234202,3805881,3807422,1
ERR234202,3807422,3809150,1
ERR234202,3811988,3813755,1
ERR234202,3813755,3815659,1
ERR234202,3815659,3817142,1
ERR234202,3817142,3817814,1
ERR234202,3817814,3819677,1
ERR234202,3819677,3821330,1
ERR234202,3821330,3823001,1
ERR234202,3823001,3824646,1
ERR234202,3824646,3825827,1
ERR234202,3825827,3826813,1
ERR234202,3826813,3828055,1
ERR234202,3828055,3829885,1
ERR234202,3829885,3831709,1
ERR234202,3831709,3833393,1
ERR234202,3833393,3834947,1
ERR234202,3834947,3836767,1
ERR234202,3836767,3838298,1
ERR234202,3838298,3839732,1
ERR234202,3839732,3841120,1
ERR234202,3843859,3845242,1
ERR234202,3845242,3847084,1
ERR234202,3847084,3848382,1
ERR234202,3848382,3850006,1
ERR234202,3850006,3851812,1
ERR234202,3851812,3853685,1
ERR234202,3853685,3855051,1
ERR234202,3855051,3857008,1
ERR234202,3857008,3858841,1
ERR234202,3858841,3860565,1
ERR234202,3860565,3862184,1
ERR234202,3862184,3863770,1
ERR234202,3863770,3865475,1
ERR234202,3865475,3866695,1
ERR234202,3866695,3868040,1
ERR234202,3868040,3868878,1
ERR234202,3868878,3870678,1
ERR234202,3870678,3872114,1
ERR234202,3872114,3873430,1
ERR234202,3873430,3874721,1
ERR234202,3874721,3876340,1
ERR234202,3876340,3877941,1
ERR234202,3877941,3879248,1
ERR234202,3879248,3881018,1
ERR234202,3881018,3881523,1
ERR234202,3881523,3883066,1
ERR234202,3886096,3887628,1
ERR234202,3887628,3889413,1
ERR234202,3892504,3894092,1
ERR234202,3894092,3895686,1
ERR234202,3895686,3897331,1
ERR234202,3897331,3898678,1
ERR234202,3898678,3900074,1
ERR234202,3900074,3901827,1
ERR234202,3901827,3903306,1
ERR234202,3903306,3904875,1
ERR234202,3904875,3906224,1
ERR234202,3906224,3907591,1
ERR234202,3907591,3909028,1
ERR234202,3909028,3910483,1
ERR234202,3910483,3912203,1
ERR234202,3912203,3914049,1
ERR234202,3914049,3915636,1
ERR234202,3915636,3917239,1
ERR234202,3917239,3918995,1
ERR234202,3918995,3920340,1
ERR234202,3923367,3923387,1
ERR234202,3936889,3937191,1
ERR234202,3951861,3953457,1
ERR234202,3953457,3955365,1
ERR234202,3955365,3956295,1
ERR234202,3956295,3957542,1
ERR234202,3957542,3958629,1
ERR234202,3958629,3960149,1
ERR234202,3960149,3961905,1
ERR234202,3961905,3963670,1
ERR234202,3963670,3965337,1
ERR234202,3965337,3967122,1
ERR234202,3967122,3968753,1
ERR234202,3968753,3970694,1
ERR234202,3970694,3972600,1
ERR234202,3972600,3973429,1
ERR234202,3973429,3975223,1
ERR234202,3975223,3975846,1
ERR234202,3975846,3977844,1
ERR234202,3980250,3982027,1
ERR234202,3982027,3983801,1
ERR234202,3983801,3985454,1
ERR234202,3985454,3987056,1
