Sequence,Start,End,Primer Type
GPSC4,1867616,1869344,rev
GPSC4,1869344,1870611,rev
GPSC4,1872961,1874397,rev
GPSC4,1874397,1876151,rev
GPSC4,1876151,1877995,rev
GPSC4,1881601,1883406,rev
GPSC4,1883406,1885171,rev
GPSC4,1885171,1886961,rev
GPSC4,1886961,1888778,rev
GPSC4,1888778,1890482,rev
GPSC4,1893929,1895739,rev
GPSC4,1895739,1897575,rev
GPSC4,1900971,1902773,rev
GPSC4,1902773,1904547,rev
GPSC4,1904547,1906146,rev
GPSC4,1906146,1907992,rev
GPSC4,1907992,1909823,rev
GPSC4,1909823,1911654,rev
GPSC4,1911654,1913499,rev
GPSC4,1913499,1915269,rev
GPSC4,1918845,1920463,rev
GPSC4,1920463,1921268,rev
GPSC4,1921268,1923044,rev
GPSC4,1923044,1924875,rev
GPSC4,1924875,1926616,rev
GPSC4,1926616,1928437,rev
GPSC4,1928437,1930177,rev
GPSC4,1930177,1931959,rev
GPSC4,1935283,1937049,rev
GPSC4,1937049,1938798,rev
GPSC4,1938798,1940566,rev
GPSC4,1940566,1942328,rev
GPSC4,1942328,1944140,rev
GPSC4,1944140,1945783,rev
GPSC4,1945783,1947571,rev
GPSC4,1947571,1949420,rev
GPSC4,1949420,1951160,rev
GPSC4,1951160,1952942,rev
GPSC4,1952942,1954735,rev
GPSC4,1954735,1956349,rev
GPSC4,1956349,1957926,rev
GPSC4,1957926,1959643,rev
GPSC4,1959643,1961128,rev
GPSC4,1961128,1962955,rev
GPSC4,1962955,1964714,rev
GPSC4,1964714,1966558,rev
GPSC4,1966558,1968372,rev
GPSC4,1968372,1970235,rev
GPSC4,1970235,1971992,rev
GPSC4,1971992,1973679,rev
GPSC4,1973679,1975441,rev
GPSC4,1975441,1977196,rev
GPSC4,1977196,1978951,rev
GPSC4,1978951,1980717,rev
GPSC4,1980717,1982542,rev
GPSC4,1982542,1984337,rev
GPSC4,1984337,1986124,rev
GPSC4,1986124,1987927,rev
GPSC4,1993795,1995628,rev
GPSC4,1995628,1997476,rev
GPSC4,1997476,1999266,rev
GPSC4,1999266,2001071,rev
GPSC4,2004437,2006210,rev
GPSC4,2006210,2007965,rev
GPSC4,2007965,2009742,rev
GPSC4,2009742,2011478,rev
GPSC4,2011478,2013214,rev
GPSC4,2013214,2014972,rev
GPSC4,2014972,2016710,rev
GPSC4,2027292,2029065,rev
GPSC4,2029065,2030818,rev
GPSC4,2030818,2032577,rev
GPSC4,2032577,2034343,rev
GPSC4,2034343,2036089,rev
GPSC4,2036089,2037916,rev
GPSC4,2043389,2045145,rev
GPSC4,2045145,2046899,rev
GPSC4,2046899,2048690,rev
GPSC4,2048690,2050499,rev
GPSC4,2054740,2056260,rev
GPSC4,2056260,2058109,rev
GPSC4,2058109,2059882,rev
GPSC4,2059882,2061718,rev
GPSC4,2061718,2063608,rev
GPSC4,2063608,2065317,rev
GPSC4,2065317,2067107,rev
GPSC4,2067107,2068813,rev
GPSC4,2068813,2070446,rev
GPSC4,2070446,2072246,rev
GPSC4,2072246,2073914,rev
GPSC4,2073914,2075687,rev
GPSC4,2075687,2077507,rev
GPSC4,2077507,2079160,rev
GPSC4,2079160,2080949,rev
GPSC4,2080949,2082771,rev
GPSC4,2082771,2084531,rev
GPSC4,2084531,2086286,rev
GPSC4,2086286,2088041,rev
GPSC4,2088041,2089842,rev
GPSC4,2089842,2091146,rev
GPSC4,2091146,2092910,rev
GPSC4,2092910,2094437,rev
GPSC4,2094437,2096221,rev
GPSC4,2096221,2097447,rev
GPSC4,2097447,2099214,rev
GPSC4,2099214,2100442,rev
GPSC4,2100442,2101347,rev
GPSC4,2103804,2105672,rev
GPSC4,2105672,2107511,rev
GPSC4,2107511,2109351,rev
GPSC4,2109351,2111183,rev
GPSC4,2111183,2112897,rev
GPSC4,2112897,2114679,rev
GPSC4,2114679,2116486,rev
GPSC4,2116486,2118246,rev
GPSC4,2118246,2120026,rev
GPSC4,2120026,2121610,rev
GPSC21,1254,3016,fwd
GPSC21,6371,8199,fwd
GPSC21,8199,10003,fwd
GPSC21,10003,11817,fwd
GPSC21,11817,13575,fwd
GPSC21,13575,15365,fwd
GPSC21,15365,17132,fwd
GPSC21,17132,18942,fwd
GPSC21,18942,20726,fwd
GPSC21,20726,22570,fwd
GPSC21,22570,24426,fwd
GPSC21,24426,26224,fwd
GPSC21,26224,27931,fwd
GPSC21,27931,29776,fwd
GPSC21,29776,31472,fwd
GPSC21,31472,33337,fwd
GPSC21,33337,35142,fwd
GPSC21,35142,36905,fwd
GPSC21,36905,38743,fwd
GPSC21,38743,40512,fwd
GPSC21,40512,42425,fwd
GPSC21,42425,44209,fwd
GPSC21,44209,46044,fwd
GPSC21,46044,47781,fwd
GPSC21,47781,49604,fwd
GPSC21,49604,50505,fwd
GPSC21,50505,52287,fwd
GPSC21,52287,54177,fwd
GPSC21,54177,56079,fwd
GPSC21,56079,57830,fwd
GPSC21,61361,63183,fwd
GPSC21,63183,65046,fwd
GPSC21,65046,66873,fwd
GPSC21,66873,68638,fwd
GPSC21,68638,70458,fwd
GPSC21,70458,72561,fwd
GPSC21,72561,74453,fwd
GPSC21,74453,76210,fwd
GPSC21,76210,77868,fwd
GPSC21,77868,79838,fwd
GPSC21,79838,81508,fwd
GPSC21,81508,82628,fwd
GPSC21,82628,84434,fwd
GPSC21,84434,86232,fwd
GPSC21,86232,88022,fwd
GPSC21,88022,89814,fwd
GPSC21,93117,94852,fwd
GPSC21,98523,100360,fwd
GPSC21,100360,102108,fwd
GPSC21,102108,103721,fwd
GPSC21,103721,105384,fwd
GPSC21,105384,107177,fwd
GPSC21,112350,114142,fwd
GPSC21,119520,121377,fwd
GPSC21,121377,123224,fwd
GPSC21,123224,125021,fwd
GPSC21,125021,126865,fwd
GPSC21,126865,128648,fwd
GPSC21,128648,130431,fwd
GPSC21,139051,140803,fwd
GPSC21,140803,142631,fwd
GPSC21,142631,144365,fwd
GPSC21,144365,146197,fwd
GPSC21,146197,148101,fwd
GPSC21,148101,149751,fwd
GPSC21,149751,151557,fwd
GPSC21,151557,153454,fwd
GPSC21,153454,155285,fwd
GPSC21,155285,157013,fwd
GPSC21,157013,158849,fwd
GPSC21,158849,160631,fwd
GPSC21,160631,162458,fwd
GPSC21,162458,164251,fwd
GPSC21,164251,166040,fwd
GPSC21,166040,167906,fwd
GPSC21,167906,169583,fwd
GPSC21,169583,171450,fwd
GPSC21,171450,173194,fwd
GPSC21,173194,175056,fwd
GPSC21,175056,176876,fwd
GPSC21,176876,178622,fwd
GPSC21,178622,180419,fwd
GPSC21,180419,182295,fwd
GPSC21,182295,184015,fwd
GPSC21,184015,185828,fwd
GPSC21,185828,187587,fwd
GPSC21,187587,189391,fwd
GPSC21,189391,190783,fwd
GPSC21,190783,192675,fwd
GPSC21,192675,194463,fwd
GPSC21,194463,196274,fwd
GPSC21,196274,198062,fwd
GPSC21,198062,199891,fwd
GPSC21,199891,201476,fwd
GPSC21,207706,209470,fwd
GPSC21,209470,211242,fwd
GPSC21,211242,213075,fwd
GPSC21,213075,214845,fwd
GPSC21,214845,216641,fwd
GPSC21,216641,218473,fwd
GPSC21,218473,220211,fwd
GPSC21,223787,225606,fwd
GPSC21,229158,230948,fwd
GPSC21,230948,232817,fwd
GPSC21,232817,234533,fwd
GPSC21,234533,236271,fwd
GPSC21,236271,238013,fwd
GPSC21,238013,239846,fwd
GPSC21,239846,241636,fwd
GPSC21,241636,243405,fwd
GPSC21,243405,245126,fwd
GPSC21,245126,246900,fwd
GPSC21,250020,251729,fwd
GPSC21,251729,253624,fwd
GPSC21,253624,255334,fwd
GPSC21,255334,257257,fwd
GPSC21,257257,259021,fwd
GPSC21,259021,260821,fwd
GPSC21,260821,262658,fwd
GPSC21,262658,264412,fwd
GPSC21,264412,266160,fwd
GPSC21,266160,267821,fwd
GPSC21,267821,269123,fwd
GPSC21,272596,274436,fwd
GPSC21,274436,276251,fwd
GPSC21,276251,277958,fwd
GPSC21,283606,283625,fwd
GPSC21,298217,299990,fwd
GPSC21,299990,301830,fwd
GPSC21,301830,303647,fwd
GPSC21,303647,305409,fwd
GPSC21,305409,307252,fwd
GPSC21,307252,309121,fwd
GPSC21,312592,314475,fwd
GPSC21,314475,315077,fwd
GPSC21,315077,316805,fwd
GPSC21,316805,318622,fwd
GPSC21,318622,320374,fwd
GPSC21,320374,322300,fwd
GPSC21,322300,324111,fwd
GPSC21,324111,325961,fwd
GPSC21,325961,327679,fwd
GPSC21,327679,329498,fwd
GPSC21,329498,331344,fwd
GPSC21,331344,333041,fwd
GPSC21,333041,334909,fwd
GPSC21,334909,336753,fwd
GPSC21,336753,338575,fwd
GPSC21,338575,340321,fwd
GPSC21,340321,342095,fwd
GPSC21,342095,343924,fwd
GPSC21,343924,345721,fwd
GPSC21,345721,347577,fwd
GPSC21,347577,349465,fwd
GPSC21,349465,351297,fwd
GPSC21,351297,353041,fwd
GPSC21,353041,355160,fwd
GPSC21,355160,356928,fwd
GPSC21,356928,358805,fwd
GPSC21,358805,360581,fwd
GPSC21,360581,362327,fwd
GPSC21,362327,364126,fwd
GPSC21,364126,365945,fwd
GPSC21,365945,367772,fwd
GPSC21,367772,369637,fwd
GPSC21,369637,371485,fwd
GPSC21,377695,378245,fwd
GPSC21,382530,382549,fwd
GPSC21,399395,400929,fwd
GPSC21,400929,402689,fwd
GPSC21,402689,404485,fwd
GPSC21,404485,406190,fwd
GPSC21,409782,411573,fwd
GPSC21,411573,413305,fwd
GPSC21,413305,415104,fwd
GPSC21,415104,416965,fwd
GPSC21,416965,418752,fwd
GPSC21,418752,420495,fwd
GPSC21,420495,422328,fwd
GPSC21,422328,424117,fwd
GPSC21,424117,425967,fwd
GPSC21,425967,426981,fwd
GPSC21,429424,431313,fwd
GPSC21,431313,433049,fwd
GPSC21,433049,434835,fwd
GPSC21,434835,436687,fwd
GPSC21,436687,438432,fwd
GPSC21,438432,440267,fwd
GPSC21,440267,441972,fwd
GPSC21,441972,443806,fwd
GPSC21,447352,448854,fwd
GPSC21,448854,450584,fwd
GPSC21,454329,454348,fwd
GPSC21,459927,461745,fwd
GPSC21,461745,463537,fwd
GPSC21,463537,465339,fwd
GPSC21,465339,467048,fwd
GPSC21,470553,472396,fwd
GPSC21,472396,474163,fwd
GPSC21,474163,475935,fwd
GPSC21,475935,477757,fwd
GPSC21,477757,479574,fwd
GPSC21,479574,481406,fwd
GPSC21,481406,483198,fwd
GPSC21,483198,484994,fwd
GPSC21,484994,486847,fwd
GPSC21,486847,488680,fwd
GPSC21,493920,495790,fwd
GPSC21,495790,497600,fwd
GPSC21,501145,502931,fwd
GPSC21,502931,504705,fwd
GPSC21,509936,511665,fwd
GPSC21,511665,513431,fwd
GPSC21,513431,515324,fwd
GPSC21,515324,517021,fwd
GPSC21,517021,518758,fwd
GPSC21,518758,520597,fwd
GPSC21,520597,522290,fwd
GPSC21,522290,523745,fwd
GPSC21,523745,525537,fwd
GPSC21,534513,536303,fwd
GPSC21,539719,541626,fwd
GPSC21,541626,543344,fwd
GPSC21,543344,545269,fwd
GPSC21,545269,547051,fwd
GPSC21,547051,548731,fwd
GPSC21,548731,550562,fwd
GPSC21,550562,552428,fwd
GPSC21,552428,554281,fwd
GPSC21,554281,555985,fwd
GPSC21,555985,557759,fwd
GPSC21,561337,563063,fwd
GPSC21,568398,570251,fwd
GPSC21,573791,575627,fwd
GPSC21,575627,577411,fwd
GPSC21,577411,579173,fwd
GPSC21,579173,580979,fwd
GPSC21,580979,582745,fwd
GPSC21,582745,584518,fwd
GPSC21,587343,587368,fwd
GPSC21,590587,592432,fwd
GPSC21,592432,594174,fwd
GPSC21,594174,595962,fwd
GPSC21,595962,597843,fwd
GPSC21,597843,599608,fwd
GPSC21,602324,602341,fwd
GPSC21,604804,606506,fwd
GPSC21,606506,608327,fwd
GPSC21,608327,610171,fwd
GPSC21,610171,611994,fwd
GPSC21,611994,613807,fwd
GPSC21,613807,615596,fwd
GPSC21,615596,617414,fwd
GPSC21,617414,619167,fwd
GPSC21,619167,620938,fwd
GPSC21,620938,622894,fwd
GPSC21,622894,624706,fwd
GPSC21,632282,632301,fwd
GPSC21,638719,640465,fwd
GPSC21,640465,642254,fwd
GPSC21,642254,643913,fwd
GPSC21,643913,645590,fwd
GPSC21,645590,647431,fwd
GPSC21,647431,649204,fwd
GPSC21,652622,654429,fwd
GPSC21,654429,656085,fwd
GPSC21,659422,661255,fwd
GPSC21,661255,663318,fwd
GPSC21,663318,663342,fwd
GPSC21,663342,665534,fwd
GPSC21,665534,666893,fwd
GPSC21,666893,668750,fwd
GPSC21,668750,670560,fwd
GPSC21,670560,672367,fwd
GPSC21,672367,674109,fwd
GPSC21,674109,675904,fwd
GPSC21,675904,677763,fwd
GPSC21,677763,679532,fwd
GPSC21,679532,681257,fwd
GPSC21,684545,686228,fwd
GPSC21,686228,688112,fwd
GPSC21,688112,689880,fwd
GPSC21,689880,691678,fwd
GPSC21,691678,693432,fwd
GPSC21,693432,695321,fwd
GPSC21,695321,697087,fwd
GPSC21,697087,698987,fwd
GPSC21,698987,700869,fwd
GPSC21,700869,702554,fwd
GPSC21,702554,704312,fwd
GPSC21,704312,706148,fwd
GPSC21,706148,708080,fwd
GPSC21,708080,709902,fwd
GPSC21,709902,711785,fwd
GPSC21,711785,713378,fwd
GPSC21,713378,715172,fwd
GPSC21,730881,732796,fwd
GPSC21,732796,734605,fwd
GPSC21,734605,736369,fwd
GPSC21,736369,738242,fwd
GPSC21,738242,740050,fwd
GPSC21,740050,741806,fwd
GPSC21,741806,743806,fwd
GPSC21,743806,745669,fwd
GPSC21,748493,750314,fwd
GPSC21,750314,752052,fwd
GPSC21,752052,753826,fwd
GPSC21,753826,755648,fwd
GPSC21,755648,757329,fwd
GPSC21,757329,759190,fwd
GPSC21,759190,760932,fwd
GPSC21,760932,762779,fwd
GPSC21,762779,764979,fwd
GPSC21,764979,766879,fwd
GPSC21,766879,767090,fwd
GPSC21,770695,772567,fwd
GPSC21,772567,774617,fwd
GPSC21,774617,776438,fwd
GPSC21,776438,778297,fwd
GPSC21,783046,784787,fwd
GPSC21,784787,786638,fwd
GPSC21,786638,788403,fwd
GPSC21,788403,790292,fwd
GPSC21,790292,792123,fwd
GPSC21,792123,793848,fwd
GPSC21,793848,794261,fwd
GPSC21,794261,795971,fwd
GPSC21,795971,797827,fwd
GPSC21,797827,799602,fwd
GPSC21,799602,801451,fwd
GPSC21,801451,803201,fwd
GPSC21,803201,804992,fwd
GPSC21,809158,811050,fwd
GPSC21,811050,812868,fwd
GPSC21,812868,814737,fwd
GPSC21,814737,816558,fwd
GPSC21,816558,818357,fwd
GPSC21,818357,819985,fwd
GPSC21,823527,825379,fwd
GPSC21,828704,830519,fwd
GPSC21,830519,832424,fwd
GPSC21,834908,836619,fwd
GPSC21,836619,838451,fwd
GPSC21,838451,840238,fwd
GPSC21,840238,841998,fwd
GPSC21,841998,843907,fwd
GPSC21,843907,845669,fwd
GPSC21,845669,847498,fwd
GPSC21,847498,849213,fwd
GPSC21,852588,854382,fwd
GPSC21,854382,856200,fwd
GPSC21,856200,857848,fwd
GPSC21,857848,859694,fwd
GPSC21,859694,861524,fwd
GPSC21,864988,865042,fwd
GPSC21,868747,868770,fwd
GPSC21,872221,873883,fwd
GPSC21,873883,875650,fwd
GPSC21,875650,877557,fwd
GPSC21,877557,879281,fwd
GPSC21,879281,881186,fwd
GPSC21,881186,882976,fwd
GPSC21,882976,884571,fwd
GPSC21,888222,889902,fwd
GPSC21,889902,891543,fwd
GPSC21,891543,893326,fwd
GPSC21,893326,895206,fwd
GPSC21,895206,896804,fwd
GPSC21,896804,898671,fwd
GPSC21,898671,900647,fwd
GPSC21,900647,902561,fwd
GPSC21,902561,904382,fwd
GPSC21,904382,906182,fwd
GPSC21,906182,908044,fwd
GPSC21,908044,909833,fwd
GPSC21,909833,911547,fwd
GPSC21,911547,913254,fwd
GPSC21,913254,915044,fwd
GPSC21,915044,916726,fwd
GPSC21,922451,924351,fwd
GPSC21,924351,926161,fwd
GPSC21,926161,927925,fwd
GPSC21,927925,929741,fwd
GPSC21,929741,931595,fwd
GPSC21,931595,933214,fwd
GPSC21,933214,935011,fwd
GPSC21,935011,936824,fwd
GPSC21,936824,938614,fwd
GPSC21,942297,944075,fwd
GPSC21,944075,945808,fwd
GPSC21,945808,947611,fwd
GPSC21,950613,952493,fwd
GPSC21,952493,954359,fwd
GPSC21,957741,959528,fwd
GPSC21,959528,961318,fwd
GPSC21,961318,963105,fwd
GPSC21,963105,964960,fwd
GPSC21,964960,966690,fwd
GPSC21,969292,971088,fwd
GPSC21,971088,972737,fwd
GPSC21,972737,974516,fwd
GPSC21,974516,976377,fwd
GPSC21,976377,978074,fwd
GPSC21,978074,979881,fwd
GPSC21,979881,981667,fwd
GPSC21,981667,983578,fwd
GPSC21,983578,985335,fwd
GPSC21,985335,987049,fwd
GPSC21,987049,988880,fwd
GPSC21,988880,990611,fwd
GPSC21,990611,992454,fwd
GPSC21,992454,994155,fwd
GPSC21,1005398,1007368,fwd
GPSC21,1007368,1009159,fwd
GPSC21,1009159,1010895,fwd
GPSC21,1010895,1012688,fwd
GPSC21,1012688,1014449,fwd
GPSC21,1014449,1016226,fwd
GPSC21,1019868,1021772,fwd
GPSC21,1021772,1023214,fwd
GPSC21,1023214,1024971,fwd
GPSC21,1024971,1026840,fwd
GPSC21,1026840,1028731,fwd
GPSC21,1028731,1030571,fwd
GPSC21,1030571,1032287,fwd
GPSC21,1032287,1034013,fwd
GPSC21,1034013,1035755,fwd
GPSC21,1035755,1037562,fwd
GPSC21,1037562,1039289,fwd
GPSC21,1039289,1040594,fwd
GPSC21,1040594,1041803,fwd
GPSC21,1044985,1046763,fwd
GPSC21,1046763,1048534,fwd
GPSC21,1048534,1050329,fwd
GPSC21,1053782,1055632,fwd
GPSC21,1060703,1060725,fwd
GPSC21,1066005,1067887,fwd
GPSC21,1067887,1069655,fwd
GPSC21,1069655,1071424,fwd
GPSC21,1071424,1073206,fwd
GPSC21,1073206,1075060,fwd
GPSC21,1075060,1076838,fwd
GPSC21,1076838,1078616,fwd
GPSC21,1078616,1080229,fwd
GPSC21,1080229,1082052,fwd
GPSC21,1082052,1083816,fwd
GPSC21,1083816,1085630,fwd
GPSC21,1085630,1087323,fwd
GPSC21,1087323,1089151,fwd
GPSC21,1089151,1090965,fwd
GPSC21,1090965,1092894,fwd
GPSC21,1092894,1094708,fwd
GPSC21,1094708,1096501,fwd
GPSC21,1096501,1098144,fwd
GPSC21,1098144,1099922,fwd
GPSC21,1099922,1101713,fwd
GPSC21,1101713,1103540,fwd
GPSC21,1103540,1105389,fwd
GPSC21,1105389,1107102,fwd
GPSC21,1127910,1129774,fwd
GPSC21,1129774,1131534,fwd
GPSC21,1131534,1133292,fwd
GPSC21,1133292,1135112,fwd
GPSC21,1135112,1136941,fwd
GPSC21,1136941,1138764,fwd
GPSC21,1138764,1140405,fwd
GPSC21,1140405,1142251,fwd
GPSC21,1142251,1144070,fwd
GPSC21,1144070,1145863,fwd
GPSC21,1145863,1147630,fwd
GPSC21,1147630,1149277,fwd
GPSC21,1152877,1154654,fwd
GPSC21,1154654,1156532,fwd
GPSC21,1156532,1158303,fwd
GPSC21,1158303,1160032,fwd
GPSC21,1160032,1161688,fwd
GPSC21,1161688,1163371,fwd
GPSC21,1163371,1165273,fwd
GPSC21,1165273,1167004,fwd
GPSC21,1180694,1181882,fwd
GPSC21,1184188,1186010,fwd
GPSC21,1200280,1202030,fwd
GPSC21,1202030,1203815,fwd
GPSC21,1203815,1205605,fwd
GPSC21,1205605,1207342,fwd
GPSC21,1207342,1209114,fwd
GPSC21,1209114,1210924,fwd
GPSC21,1210924,1212733,fwd
GPSC21,1212733,1214515,fwd
GPSC21,1214515,1216330,fwd
GPSC21,1216330,1218193,fwd
GPSC21,1218193,1219987,fwd
GPSC21,1219987,1221808,fwd
GPSC21,1221808,1223694,fwd
GPSC21,1223694,1225504,fwd
GPSC21,1229035,1230867,fwd
GPSC21,1230867,1232658,fwd
GPSC21,1232658,1234318,fwd
GPSC21,1239109,1241016,fwd
GPSC21,1244536,1246535,fwd
GPSC21,1246535,1248262,fwd
GPSC21,1251790,1253727,fwd
GPSC21,1253727,1255506,fwd
GPSC21,1255506,1257283,fwd
GPSC21,1257283,1259111,fwd
GPSC21,1259111,1260928,fwd
GPSC21,1260928,1262750,fwd
GPSC21,1262750,1264556,fwd
GPSC21,1264556,1266403,fwd
GPSC21,1266403,1267938,fwd
GPSC21,1267938,1269774,fwd
GPSC21,1269774,1271557,fwd
GPSC21,1271557,1273342,fwd
GPSC21,1273342,1274846,fwd
GPSC21,1277477,1279294,fwd
GPSC21,1279294,1281028,fwd
GPSC21,1281028,1282739,fwd
GPSC21,1282739,1284348,fwd
GPSC21,1284348,1286097,fwd
GPSC21,1289372,1289394,fwd
GPSC21,1289394,1291449,fwd
GPSC21,1291449,1293227,fwd
GPSC21,1293227,1294957,fwd
GPSC21,1294957,1296797,fwd
GPSC21,1296797,1298680,fwd
GPSC21,1298680,1300368,fwd
GPSC21,1300368,1302190,fwd
GPSC21,1302190,1303925,fwd
GPSC21,1303925,1305686,fwd
GPSC21,1305686,1307404,fwd
GPSC21,1307404,1309107,fwd
GPSC21,1309107,1310942,fwd
GPSC21,1310942,1312697,fwd
GPSC21,1312697,1314369,fwd
GPSC21,1314369,1316004,fwd
GPSC21,1316004,1317742,fwd
GPSC21,1317742,1319558,fwd
GPSC21,1319558,1321207,fwd
GPSC21,1324792,1326620,fwd
GPSC21,1326620,1328229,fwd
GPSC21,1328229,1330028,fwd
GPSC21,1330028,1331786,fwd
GPSC21,1331786,1333558,fwd
GPSC21,1333558,1335449,fwd
GPSC21,1335449,1337118,fwd
GPSC21,1337118,1339019,fwd
GPSC21,1339019,1340868,fwd
GPSC21,1340868,1342701,fwd
GPSC21,1342701,1344468,fwd
GPSC21,1348082,1349912,fwd
GPSC21,1349912,1351706,fwd
GPSC21,1351706,1353447,fwd
GPSC21,1353447,1355332,fwd
GPSC21,1355332,1357106,fwd
GPSC21,1357106,1358974,fwd
GPSC21,1358974,1360359,fwd
GPSC21,1360359,1362272,fwd
GPSC21,1362272,1364065,fwd
GPSC21,1364065,1365803,fwd
GPSC21,1365803,1367616,fwd
GPSC21,1367616,1369382,fwd
GPSC21,1369382,1371171,fwd
GPSC21,1371171,1373008,fwd
GPSC21,1373008,1374809,fwd
GPSC21,1374809,1376455,fwd
GPSC21,1376455,1378225,fwd
GPSC21,1378225,1379966,fwd
GPSC21,1379966,1381806,fwd
GPSC21,1381806,1383596,fwd
GPSC21,1383596,1385496,fwd
GPSC21,1385496,1387200,fwd
GPSC21,1387200,1388990,fwd
GPSC21,1388990,1390804,fwd
GPSC21,1390804,1392541,fwd
GPSC21,1392541,1394382,fwd
GPSC21,1394382,1396108,fwd
GPSC21,1396108,1398005,fwd
GPSC21,1398005,1399707,fwd
GPSC21,1399707,1401486,fwd
GPSC21,1401486,1403416,fwd
GPSC21,1403416,1405291,fwd
GPSC21,1405291,1407083,fwd
GPSC21,1407083,1408938,fwd
GPSC21,1408938,1410692,fwd
GPSC21,1410692,1412578,fwd
GPSC21,1412578,1414303,fwd
GPSC21,1417867,1419582,fwd
GPSC21,1419582,1420939,fwd
GPSC21,1420939,1422745,fwd
GPSC21,1426325,1428187,fwd
GPSC21,1431752,1432326,fwd
GPSC21,1432326,1434078,fwd
GPSC21,1434078,1435777,fwd
GPSC21,1435777,1437593,fwd
GPSC21,1437593,1439374,fwd
GPSC21,1439374,1441174,fwd
GPSC21,1441174,1442954,fwd
GPSC21,1442954,1444727,fwd
GPSC21,1444727,1446499,fwd
GPSC21,1446499,1448276,fwd
GPSC21,1448276,1450097,fwd
GPSC21,1450097,1451889,fwd
GPSC21,1451889,1453653,fwd
GPSC21,1453653,1455520,fwd
GPSC21,1455520,1457367,fwd
GPSC21,1457367,1459053,fwd
GPSC21,1459053,1460952,fwd
GPSC21,1460952,1462624,fwd
GPSC21,1462624,1464113,fwd
GPSC21,1464113,1465882,fwd
GPSC21,1469484,1471265,fwd
GPSC21,1471265,1473023,fwd
GPSC21,1473023,1474747,fwd
GPSC21,1477786,1479569,fwd
GPSC21,1479569,1481366,fwd
GPSC21,1481366,1483216,fwd
GPSC21,1483216,1484958,fwd
GPSC21,1484958,1486552,fwd
GPSC21,1486552,1488349,fwd
GPSC21,1488349,1490082,fwd
GPSC21,1490082,1491905,fwd
GPSC21,1491905,1493649,fwd
GPSC21,1493649,1495363,fwd
GPSC21,1495363,1497272,fwd
GPSC21,1497272,1498942,fwd
GPSC21,1498942,1500774,fwd
GPSC21,1500774,1502295,fwd
GPSC21,1502295,1504006,fwd
GPSC21,1504006,1505846,fwd
GPSC21,1505846,1507701,fwd
GPSC21,1507701,1509542,fwd
GPSC21,1509542,1511325,fwd
GPSC21,1511325,1513073,fwd
GPSC21,1513073,1514802,fwd
GPSC21,1514802,1516655,fwd
GPSC21,1516655,1518471,fwd
GPSC21,1518471,1520282,fwd
GPSC21,1520282,1522081,fwd
GPSC21,1522081,1523907,fwd
GPSC21,1523907,1525702,fwd
GPSC21,1525702,1527420,fwd
GPSC21,1527420,1529210,fwd
GPSC21,1532750,1534598,fwd
GPSC21,1534598,1536460,fwd
GPSC21,1540046,1541861,fwd
GPSC21,1541861,1543618,fwd
GPSC21,1543618,1545376,fwd
GPSC21,1545376,1547208,fwd
GPSC21,1547208,1548885,fwd
GPSC21,1552699,1554466,fwd
GPSC21,1554466,1556267,fwd
GPSC21,1556267,1558181,fwd
GPSC21,1558181,1559942,fwd
GPSC21,1563994,1565777,fwd
GPSC21,1565777,1567600,fwd
GPSC21,1575165,1576749,fwd
GPSC21,1576749,1578749,fwd
GPSC21,1578749,1579125,fwd
GPSC21,1579125,1580959,fwd
GPSC21,1580959,1582787,fwd
GPSC21,1582787,1584591,fwd
GPSC21,1584591,1586152,fwd
GPSC21,1586152,1587978,fwd
GPSC21,1587978,1589806,fwd
GPSC21,1589806,1591695,fwd
GPSC21,1591695,1593563,fwd
GPSC21,1593563,1595154,fwd
GPSC21,1598625,1600472,fwd
GPSC21,1600472,1602321,fwd
GPSC21,1602321,1603959,fwd
GPSC21,1603959,1605787,fwd
GPSC21,1605787,1607571,fwd
GPSC21,1607571,1609458,fwd
GPSC21,1609458,1611259,fwd
GPSC21,1611259,1612932,fwd
GPSC21,1612932,1614646,fwd
GPSC21,1614646,1616171,fwd
GPSC21,1616171,1617973,fwd
GPSC21,1617973,1619763,fwd
GPSC21,1619763,1621569,fwd
GPSC21,1621569,1623390,fwd
GPSC21,1623390,1625129,fwd
GPSC21,1625129,1626895,fwd
GPSC21,1626895,1628717,fwd
GPSC21,1628717,1630115,fwd
GPSC21,1630115,1632040,fwd
GPSC21,1632040,1633686,fwd
GPSC21,1633686,1635477,fwd
GPSC21,1635477,1637203,fwd
GPSC21,1640771,1642569,fwd
GPSC21,1642569,1644371,fwd
GPSC21,1644371,1646146,fwd
GPSC21,1646146,1647950,fwd
GPSC21,1647950,1649687,fwd
GPSC21,1649687,1651333,fwd
GPSC21,1651333,1653158,fwd
GPSC21,1653158,1654969,fwd
GPSC21,1654969,1656685,fwd
GPSC21,1656685,1658564,fwd
GPSC21,1658564,1660370,fwd
GPSC21,1660370,1662102,fwd
GPSC21,1665605,1665629,fwd
GPSC21,1668589,1670427,fwd
GPSC21,1670427,1672050,fwd
GPSC21,1672050,1673885,fwd
GPSC21,1673885,1675662,fwd
GPSC21,1675662,1677341,fwd
GPSC21,1677341,1679155,fwd
GPSC21,1679155,1681001,fwd
GPSC21,1681001,1682788,fwd
GPSC21,1682788,1684551,fwd
GPSC21,1684551,1686371,fwd
